,Unnamed: 0,eventType,outcome,cross,keyPass,assist,subEventType,bodyPart,xG,eventTypes,eventId,eventPeriod,eventTime,teamId,playerId,x,y,relativeEvent_eventId,relativeEvent_playerId,relativeEvent_x,relativeEvent_y,ballPosition_x,ballPosition_y,playerName,playerLastName,time_sec,time_min,relative_real_x,relative_real_y,real_x,real_y,passDistance,passAngle,Angle,Distance,teamName
657,657,Pass,Successful,False,False,False,,,,,41263800,SECOND_HALF,2936944,10757,210302.0,0.621552,0.434915,41263801.0,210306.0,0.920634,0.637433,,,Leonardo,Spinazzola,2936.944,48.94906666666667,62.603111999999996,66.930465,42.265536,45.666075,29.424331421935076,46.276231705334965,Forward,middle,Italy
2093,2093,Pass,Successful,False,False,False,,,,,41263802,SECOND_HALF,2943817,10757,210306.0,0.823539,0.678373,41263803.0,210310.0,0.944709,0.811201,,,Alessandro,Florenzi,2943.817,49.06361666666667,64.240212,85.17610499999999,56.000652,71.229165,16.198996399690937,59.42629581958607,Forward,middle,Italy
2198,2198,Pass,Successful,True,True,False,,,,,41264409,SECOND_HALF,3019209,10757,210310.0,1.0,1.0,41264410.0,210308.0,0.386062,0.968841,,,Domenico,Berardi,3019.209,50.32015,26.252216,101.72830499999999,68.0,105.0,41.87578604735295,184.4810035726947,Backward,long,Italy
258,258,Pass,Successful,False,False,False,,,,,41259282,SECOND_HALF,3044057,10758,210330.0,1.0,0.143662,41259283.0,210338.0,0.838835,0.217273,,,Vladimir,Coufal,3044.057,50.73428333333333,57.04078,22.813665,68.0,15.084510000000002,13.410605505435802,144.806019806957,Backward,short,Czech
2232,2232,Pass,Successful,False,False,False,,,,,41259283,SECOND_HALF,3045178,10758,210338.0,0.838835,0.217273,41259284.0,210329.0,0.891766,0.275475,,,Tomas,Soucek,3045.178,50.752966666666666,60.640088,28.924875000000004,57.04078,22.813665,7.092383643244634,59.50327008473653,Forward,short,Czech
118,118,Pass,Unsuccessful,False,False,False,,,,,41259291,SECOND_HALF,3047551,10758,210329.0,0.876873,0.3139,41259292.0,,0.78347,0.46289,,,Vladimir,Darida,3047.551,50.79251666666666,53.27596,48.60345,59.627364,32.9595,16.884119887447973,112.09702762742029,Side,middle,Czech
420,420,Pass,Successful,False,False,False,,,,,41266568,SECOND_HALF,3049026,10757,210309.0,0.213894,0.537465,41266569.0,210304.0,0.0243854,0.690691,,,Leonardo,Bonucci,3049.026,50.8171,1.6582072,72.52255500000001,14.544792,56.433825,20.61337674473766,128.6936691513589,Backward,middle,Italy
769,769,Pass,Successful,False,False,False,,,,,41266569,SECOND_HALF,3051257,10757,210304.0,0.0243854,0.690691,41266570.0,210305.0,0.0986472,0.745198,,,Lorenzo,Insigne,3051.257,50.854283333333335,6.7080096000000005,78.24579,1.6582072,72.52255500000001,7.632556789455984,48.576958250636835,Forward,short,Italy
567,567,Pass,Successful,False,False,False,,,,,41266574,SECOND_HALF,3053442,10757,210305.0,0.0790342,0.728472,41266575.0,210301.0,0.115358,0.674019,,,Ciro,Immobile,3053.442,50.8907,7.844344,70.771995,5.3743256,76.48956,6.228285512527784,293.3646005272225,Side,short,Italy
1424,1424,Pass,Successful,False,False,False,,,,,41266585,SECOND_HALF,3057150,10757,210301.0,0.134903,0.627902,41266586.0,210309.0,0.609607,0.458094,,,Manuel,Locatelli,3057.15,50.9525,41.453276,48.09987,9.173404,65.92971,36.87673156289728,331.08586282987585,Forward,long,Italy
422,422,Pass,Successful,False,False,False,,,,,41266586,SECOND_HALF,3061005,10757,210309.0,0.609607,0.458094,41266587.0,210306.0,0.873556,0.653751,,,Leonardo,Bonucci,3061.005,51.01675,59.401808,68.643855,41.453276,48.09987,27.280123178520455,48.857470522774236,Forward,middle,Italy
2095,2095,Pass,Successful,False,False,False,,,,,41266597,SECOND_HALF,3066595,10757,210306.0,0.900778,0.75219,41266598.0,210310.0,0.70437,0.742004,,,Alessandro,Florenzi,3066.595,51.10991666666666,47.89716000000001,77.91042,61.252904,78.97995,13.398499625496724,184.57848435697625,Backward,short,Italy
2201,2201,Pass,Unsuccessful,False,False,False,,,,,41266599,SECOND_HALF,3069851,10757,210310.0,0.691623,0.764542,41266601.0,,0.660576,0.83102,,,Domenico,Berardi,3069.851,51.16418333333333,44.919168000000006,87.2571,47.030364,80.27691,7.2924756418184815,106.82822360118695,Side,short,Italy
2235,2235,Pass,Unsuccessful,False,False,False,,,,,41259326,SECOND_HALF,3073472,10758,210338.0,0.524998,0.170966,41259327.0,,0.593726,0.29161,,,Tomas,Soucek,3073.472,51.22453333333333,40.373368,30.619049999999998,35.699864,17.951430000000002,13.502230782445391,69.7493142335075,Side,short,Czech
1426,1426,Pass,Unsuccessful,False,False,False,,,,,41266612,SECOND_HALF,3076553,10757,210301.0,0.307688,0.756084,41266613.0,,0.393723,0.858934,,,Manuel,Locatelli,3076.553,51.27588333333333,26.773163999999998,90.18807,20.922784,79.38882,12.28213119563946,61.553846279505365,Side,short,Italy
1605,1605,Pass,Successful,False,False,False,,,,,41259330,SECOND_HALF,3077462,10758,210332.0,0.617275,0.136049,41259331.0,210330.0,0.690441,0.131982,,,Jakub,Brabec,3077.462,51.29103333333333,46.949988,13.858109999999998,41.9747,14.285145,4.993580836851346,355.094257080285,Forward,short,Czech
1608,1608,Pass,Unsuccessful,False,False,False,,,,,41259336,SECOND_HALF,3080433,10758,210332.0,0.758343,0.131281,41259337.0,,0.696665,0.427931,,,Jakub,Brabec,3080.433,51.34055,47.373219999999996,44.932755,51.567324,13.784505000000001,31.42934912506646,97.66873806261617,Side,long,Czech
424,424,Pass,Unsuccessful,False,False,False,,,,,41266638,SECOND_HALF,3082877,10757,210309.0,0.299875,0.570492,41266639.0,,0.0,0.896918,,,Leonardo,Bonucci,3082.877,51.381283333333336,0.0,94.17639,20.3915,59.90166,39.88195567951627,120.7502203279227,Backward,long,Italy
261,261,Pass,Successful,False,False,False,,,,,41259351,SECOND_HALF,3102021,10758,210330.0,1.0,0.139584,41259352.0,210329.0,0.965684,0.199171,,,Vladimir,Coufal,3102.021,51.70035,65.666512,20.912955,68.0,14.656320000000001,6.677622913085839,110.45361125720689,Side,short,Czech
119,119,Pass,Successful,False,False,False,,,,,41259352,SECOND_HALF,3102900,10758,210329.0,0.965684,0.199171,41259353.0,210330.0,0.973387,0.142263,,,Vladimir,Darida,3102.9,51.715,66.190316,14.937615,65.666512,20.912955,5.998254641645019,275.0097963387309,Side,short,Czech
263,263,Pass,Unsuccessful,False,False,False,,,,,41259353,SECOND_HALF,3103681,10758,210330.0,0.973387,0.142263,41259354.0,,0.731613,0.454406,,,Vladimir,Coufal,3103.681,51.72801666666667,49.749683999999995,47.71263,66.190316,14.937615,36.66736953763726,116.63929885018376,Side,long,Czech
426,426,Pass,Successful,False,False,False,,,,,41266673,SECOND_HALF,3106042,10757,210309.0,0.258789,0.551926,41266674.0,210308.0,0.105698,0.576699,,,Leonardo,Bonucci,3106.042,51.76736666666667,7.187464,60.553394999999995,17.597652,57.95223,10.730241076162686,165.97091560403464,Backward,short,Italy
1974,1974,Pass,Unsuccessful,False,False,False,,,,,41266676,SECOND_HALF,3108540,10757,210308.0,0.096995,0.57277,41266677.0,,0.092516,0.661374,,,Giorgio,Chiellini,3108.54,51.809,6.291088,69.44427,6.59566,60.14085,9.308404148917473,91.87505883722594,Side,short,Italy
2236,2236,Pass,Successful,False,False,False,,,,,41259386,SECOND_HALF,3131114,10758,210338.0,0.944043,0.378057,41259387.0,210324.0,0.712953,0.0607806,,,Tomas,Soucek,3131.114,52.185233333333336,48.480804,6.381963,64.194924,39.695985,36.83419103483724,244.746894737453,Side,long,Czech
1706,1706,Pass,Successful,False,False,False,,,,,41259387,SECOND_HALF,3133836,10758,210324.0,0.712953,0.0607806,41259388.0,210335.0,0.383055,0.0632308,,,Jiri,Pavlenka,3133.836,52.2306,26.047739999999997,6.639234,48.480804,6.381963,22.43453919285032,179.34293878456128,Backward,middle,Czech
2313,2313,Pass,Unsuccessful,False,False,False,,,,,41259397,SECOND_HALF,3138908,10758,210335.0,0.454523,0.103586,41259398.0,,0.921563,0.237914,,,David,Zima,3138.908,52.31513333333333,62.666284000000005,24.98097,30.907564,10.876529999999999,34.74984206801522,23.946598324466322,Forward,long,Czech
772,772,Pass,Successful,False,False,False,,,,,41266711,SECOND_HALF,3143271,10757,210304.0,0.042403,0.765226,41266712.0,210302.0,0.0349338,0.650894,,,Lorenzo,Insigne,3143.271,52.38785,2.3754984,68.34387,2.883404,80.34872999999999,12.015599515551074,267.5773559675745,Side,short,Italy
659,659,Pass,Successful,False,False,False,,,,,41266718,SECOND_HALF,3148339,10757,210302.0,0.185916,0.546681,41266719.0,210308.0,0.19608,0.401638,,,Leonardo,Spinazzola,3148.339,52.47231666666666,13.33344,42.17199,12.642288,57.401505,15.245190002828073,272.5984373013977,Side,middle,Italy
1976,1976,Pass,Successful,False,False,False,,,,,41266723,SECOND_HALF,3151475,10757,210308.0,0.215938,0.409566,41266724.0,210309.0,0.48953,0.328733,,,Giorgio,Chiellini,3151.475,52.52458333333333,33.28804,34.516965,14.683784,43.00443,20.4488484624382,335.47700981672455,Forward,middle,Italy
429,429,Pass,Successful,False,False,False,,,,,41266732,SECOND_HALF,3157508,10757,210309.0,0.469916,0.345297,41266733.0,210303.0,0.594578,0.399546,,,Leonardo,Bonucci,3157.508,52.62513333333333,40.431304000000004,41.95233,31.954288,36.256185,10.213024435752668,33.899192794787496,Forward,short,Italy
1311,1311,Pass,Successful,False,False,False,,,,,41266734,SECOND_HALF,3160050,10757,210303.0,0.499918,0.375386,41266735.0,210308.0,0.233027,0.29345,,,Jorginho,,3160.05,52.6675,15.845836,30.81225,33.994423999999995,39.41553,20.08451326649824,205.36314108307505,Backward,middle,Italy
1978,1978,Pass,Successful,False,False,False,,,,,41266737,SECOND_HALF,3163392,10757,210308.0,0.15439,0.314248,41266738.0,210302.0,0.0252186,0.405011,,,Giorgio,Chiellini,3163.392,52.7232,1.7148648,42.526155,10.49852,32.99604,12.96054360687514,132.6659456419602,Backward,short,Italy
661,661,Pass,Successful,False,False,False,,,,,41266741,SECOND_HALF,3165415,10757,210302.0,0.0169228,0.409571,41266742.0,210304.0,0.167116,0.451607,,,Leonardo,Spinazzola,3165.415,52.75691666666667,11.363888,47.418735,1.1507504000000002,43.004955,11.12607898250474,23.372402627199904,Forward,short,Italy
774,774,Pass,Successful,False,False,False,,,,,41266746,SECOND_HALF,3167529,10757,210304.0,0.203057,0.429634,41266747.0,210311.0,0.606976,0.516506,,,Lorenzo,Insigne,3167.529,52.79215,41.274367999999996,54.23313,13.807875999999998,45.11157,28.941510665818118,18.371210520206034,Forward,middle,Italy
1173,1173,Pass,Successful,False,False,False,,,,,41266749,SECOND_HALF,3172137,10757,210311.0,0.678038,0.63902,41266750.0,210310.0,0.816437,0.806101,,,Nicolo,Barella,3172.137,52.868950000000005,55.517716,84.640605,46.106584000000005,67.0971,19.90838951815161,61.78887257255519,Side,middle,Italy
2203,2203,Pass,Successful,False,False,False,,,,,41266760,SECOND_HALF,3174636,10757,210310.0,0.750689,0.83716,41266761.0,210306.0,0.68552,0.962926,,,Domenico,Berardi,3174.636,52.9106,46.61536,101.10723,51.046852,87.90180000000001,13.929160162442091,108.55077651731881,Side,short,Italy
2096,2096,Pass,Unsuccessful,True,False,False,,,,,41266761,SECOND_HALF,3175979,10757,210306.0,0.68552,0.962926,41266762.0,,0.661601,0.963892,,,Alessandro,Florenzi,3175.979,52.93298333333333,44.988868,101.20866,46.61536,101.10723,1.6296515796218582,176.43158715464813,Backward,short,Italy
2204,2204,Pass,Successful,True,True,False,,,,,41266789,SECOND_HALF,3207376,10757,210310.0,1.0,1.0,41266790.0,210304.0,0.363023,0.825561,,,Domenico,Berardi,3207.376,53.45626666666667,24.685564,86.683905,68.0,105.0,47.0278609129431,202.92172899883525,Backward,long,Italy
1709,1709,Pass,Successful,False,False,False,,,,,41259522,SECOND_HALF,3221570,10758,210324.0,0.541972,0.114723,41259523.0,210335.0,0.240678,0.124509,,,Jiri,Pavlenka,3221.57,53.69283333333333,16.366104,13.073445,36.854096,12.045915,20.513742566703034,177.12886233857512,Backward,middle,Czech
2316,2316,Pass,Unsuccessful,False,False,False,,,,,41259537,SECOND_HALF,3225369,10758,210335.0,0.176266,0.148779,41259538.0,,0.174888,0.268206,,,David,Zima,3225.369,53.756150000000005,11.892384,28.16163,11.986088,15.621794999999999,12.540185096992827,90.42813512280725,Side,short,Czech
2098,2098,Pass,Successful,False,False,False,,,,,41266811,SECOND_HALF,3227756,10757,210306.0,0.792116,0.538315,41266812.0,210303.0,0.85892,0.597999,,,Alessandro,Florenzi,3227.756,53.79593333333333,58.40656,62.789894999999994,53.863888,56.523075,7.740084095924534,54.06251781468694,Forward,short,Italy
1313,1313,Pass,Successful,False,False,False,,,,,41266815,SECOND_HALF,3231577,10757,210303.0,0.962484,0.591829,41266816.0,210310.0,0.899273,0.58685,,,Jorginho,,3231.577,53.85961666666667,61.150564,61.61925,65.448912,62.142045,4.3300242656512955,186.93465030580958,Backward,short,Italy
2208,2208,Pass,Successful,False,False,False,,,,,41266821,SECOND_HALF,3233521,10757,210310.0,0.882546,0.562881,41266822.0,210309.0,0.72109,0.414372,,,Domenico,Berardi,3233.521,53.89201666666667,49.03412,43.509060000000005,60.013128,59.102504999999994,19.07076672900407,234.85145069731686,Backward,middle,Italy
430,430,Pass,Successful,False,False,False,,,,,41266822,SECOND_HALF,3234932,10757,210309.0,0.72109,0.414372,41266823.0,210306.0,0.8732,0.433744,,,Leonardo,Bonucci,3234.932,53.91553333333333,59.3776,45.54312,49.03412,43.509060000000005,10.541583305841678,11.125333790317313,Forward,short,Italy
2101,2101,Pass,Successful,False,False,False,,,,,41266828,SECOND_HALF,3237439,10757,210306.0,0.804851,0.41311,41266829.0,210308.0,0.396768,0.335069,,,Alessandro,Florenzi,3237.439,53.95731666666666,26.980224,35.182245,54.729867999999996,43.376549999999995,28.934225003613985,196.4515574595832,Backward,middle,Italy
1980,1980,Pass,Unsuccessful,False,False,False,,,,,41266842,SECOND_HALF,3244100,10757,210308.0,0.206359,0.506851,41266843.0,210302.0,0.0433688,0.688782,,,Giorgio,Chiellini,3244.1,54.068333333333335,2.9490784,72.32211,14.032411999999999,53.21935500000001,22.085188074338728,120.12211664948074,Backward,middle,Italy
1609,1609,Pass,Successful,False,False,False,,,,,41259658,SECOND_HALF,3264976,10758,210332.0,0.739075,0.109261,41259659.0,210335.0,0.263192,0.0870284,,,Jakub,Brabec,3264.976,54.416266666666665,17.897056,9.137982000000001,50.2571,11.472405,32.444136271826764,184.12611581103116,Backward,long,Czech
2317,2317,Pass,Successful,False,False,False,,,,,41259659,SECOND_HALF,3267798,10758,210335.0,0.263192,0.0870284,41259660.0,210324.0,0.379234,0.0243817,,,David,Zima,3267.798,54.4633,25.787912000000002,2.5600785,17.897056,9.137982000000001,10.272994834421379,320.18504488475963,Forward,short,Czech
1710,1710,Pass,Successful,False,False,False,,,,,41259660,SECOND_HALF,3269725,10758,210324.0,0.379234,0.0243817,41259661.0,210335.0,0.129711,0.0259719,,,Jiri,Pavlenka,3269.725,54.49541666666666,8.820348,2.7270495,25.787912000000002,2.5600785,16.968385527472467,179.43619338561734,Backward,middle,Czech
2320,2320,Pass,Unsuccessful,False,False,False,,,,,41259669,SECOND_HALF,3273161,10758,210335.0,0.0751099,0.0479361,41259670.0,210329.0,0.228443,0.459717,,,David,Zima,3273.161,54.55268333333333,15.534124,48.270285,5.107473199999999,5.0332905000000006,44.476429041663984,76.4419193366814,Side,long,Czech
1428,1428,Pass,Unsuccessful,False,False,False,,,,,41266865,SECOND_HALF,3277008,10757,210301.0,0.724534,0.60929,41266866.0,,0.627749,0.731164,,,Manuel,Locatelli,3277.008,54.6168,42.686932,76.77222,49.268312,63.97545,14.38999253430314,117.21676306901202,Side,short,Italy
1611,1611,Pass,Successful,False,False,False,,,,,41259687,SECOND_HALF,3278629,10758,210332.0,0.349228,0.272104,41259688.0,210327.0,0.288973,0.3185,,,Jakub,Brabec,3278.629,54.643816666666666,19.650164,33.4425,23.747504,28.57092,6.365570420001652,130.06618601121613,Backward,short,Czech
952,952,Pass,Unsuccessful,False,False,False,,,,,41259688,SECOND_HALF,3279154,10758,210327.0,0.288973,0.3185,41259689.0,,0.204665,0.379728,,,Alex,Kral,3279.154,54.652566666666665,13.91722,39.87144,19.650164,33.4425,8.613821244415046,131.72466983150423,Backward,short,Czech
1431,1431,Pass,Unsuccessful,False,False,False,,,,,41266870,SECOND_HALF,3281831,10757,210301.0,0.874297,0.626813,41266871.0,,1.0,0.719388,,,Manuel,Locatelli,3281.831,54.697183333333335,68.0,75.53574,59.452196,65.815365,12.944135481485084,48.67257917297644,Forward,short,Italy
1795,1795,Pass,Successful,False,False,False,,,,,41259709,SECOND_HALF,3292837,10758,210333.0,0.0,0.330331,41259710.0,210340.0,0.182088,0.451298,,,Jan,Boril,3292.837,54.88061666666667,12.381984,47.386289999999995,0.0,34.684754999999996,17.7381656078773,45.72987897978993,Forward,middle,Czech
2290,2290,Pass,Successful,False,False,False,,,,,41259710,SECOND_HALF,3294107,10758,210340.0,0.182088,0.451298,41259711.0,210329.0,0.137429,0.436535,,,Patrik,Schick,3294.107,54.90178333333333,9.345172,45.836175,12.381984,47.386289999999995,3.4095576892859567,207.04165457827855,Backward,short,Czech
124,124,Pass,Unsuccessful,False,False,False,,,,,41259711,SECOND_HALF,3295434,10758,210329.0,0.137429,0.436535,41259712.0,,0.202238,0.486056,,,Vladimir,Darida,3295.434,54.9239,13.752184,51.03588,9.345172,45.836175,6.816060948610202,49.717043740731754,Forward,short,Czech
1981,1981,Pass,Successful,False,False,False,,,,,41266881,SECOND_HALF,3296333,10757,210308.0,0.805958,0.513687,41266882.0,210301.0,0.75735,0.549688,,,Giorgio,Chiellini,3296.333,54.93888333333334,51.4998,57.71724,54.805144,53.937135,5.021403466099989,131.16662235974263,Backward,short,Italy
1433,1433,Pass,Successful,False,False,False,,,,,41266895,SECOND_HALF,3297938,10757,210301.0,0.758771,0.546958,41266896.0,210303.0,0.866625,0.527389,,,Manuel,Locatelli,3297.938,54.96563333333334,58.930499999999995,55.375845,51.596427999999996,57.43059000000001,7.616468283673807,344.34902566947363,Forward,short,Italy
1315,1315,Pass,Successful,False,False,False,,,,,41266896,SECOND_HALF,3298613,10757,210303.0,0.866625,0.527389,41266897.0,210309.0,0.835304,0.456179,,,Jorginho,,3298.613,54.97688333333333,56.800672000000006,47.898795,58.930499999999995,55.375845,7.774473873651125,254.10046581333947,Side,short,Italy
434,434,Pass,Unsuccessful,False,False,False,,,,,41266897,SECOND_HALF,3299018,10757,210309.0,0.835304,0.456179,41266898.0,,0.732347,0.541699,,,Leonardo,Bonucci,3299.018,54.98363333333334,49.799596,56.878395000000005,56.800672000000006,47.898795,11.38631991987649,127.9422800693402,Backward,short,Italy
896,896,Pass,Unsuccessful,False,False,False,,,,,41259729,SECOND_HALF,3302320,10758,210325.0,0.542248,0.488571,41259730.0,,0.695828,0.459059,,,Lukas,Masopust,3302.32,55.03866666666667,47.316304,48.201195,36.872864,51.299955,10.893472934340089,343.47341234483815,Forward,short,Czech
778,778,Pass,Successful,False,False,False,,,,,41266911,SECOND_HALF,3308086,10757,210304.0,0.0586521,0.53755,41266912.0,210301.0,0.1839,0.523766,,,Lorenzo,Insigne,3308.086,55.13476666666666,12.5052,54.99542999999999,3.9883428,56.44275,8.638957792904876,350.35552287208486,Forward,short,Italy
1435,1435,Pass,Successful,False,False,False,,,,,41266917,SECOND_HALF,3315288,10757,210301.0,0.221728,0.627892,41266918.0,210302.0,0.0244676,0.699697,,,Manuel,Locatelli,3315.288,55.2548,1.6637967999999999,73.468185,15.077504000000001,65.92866,15.38739672826294,150.66069728720203,Backward,middle,Italy
664,664,Pass,Successful,False,False,False,,,,,41266919,SECOND_HALF,3318193,10757,210302.0,0.0232041,0.691343,41266920.0,210304.0,0.0263544,0.641721,,,Leonardo,Spinazzola,3318.193,55.30321666666667,1.7920992,67.38070499999999,1.5778788,72.591015,5.214711945628084,272.35437349869176,Side,short,Italy
780,780,Pass,Successful,False,False,False,,,,,41266925,SECOND_HALF,3319834,10757,210304.0,0.0226341,0.626157,41266926.0,210301.0,0.0895204,0.647056,,,Lorenzo,Insigne,3319.834,55.33056666666666,6.0873872,67.94087999999999,1.5391188,65.74648499999999,5.049961866634595,25.755832608001583,Forward,short,Italy
1436,1436,Pass,Successful,False,False,False,,,,,41266926,SECOND_HALF,3320097,10757,210301.0,0.0895204,0.647056,41266927.0,210304.0,0.0490821,0.553348,,,Manuel,Locatelli,3320.097,55.334950000000006,3.3375828,58.10153999999999,6.0873872,67.94087999999999,10.216361185562077,254.38589463027745,Side,short,Italy
781,781,Pass,Successful,False,False,False,,,,,41266927,SECOND_HALF,3321816,10757,210304.0,0.0490821,0.553348,41266928.0,210309.0,0.425191,0.474196,,,Lorenzo,Insigne,3321.816,55.3636,28.912988,49.79058,3.3375828,58.10153999999999,26.891883668976906,341.99795927145817,Forward,middle,Italy
437,437,Pass,Successful,False,False,False,,,,,41266938,SECOND_HALF,3324160,10757,210309.0,0.438533,0.489561,41266939.0,210311.0,0.610081,0.593269,,,Leonardo,Bonucci,3324.16,55.40266666666666,41.485507999999996,62.293245000000006,29.820244,51.403905,15.957948170905182,43.02968633255841,Forward,middle,Italy
1174,1174,Pass,Successful,False,False,False,,,,,41266939,SECOND_HALF,3325177,10757,210311.0,0.610081,0.593269,41266940.0,210306.0,0.71187,0.514647,,,Nicolo,Barella,3325.177,55.41961666666667,48.40716,54.037935,41.485507999999996,62.293245000000006,10.773087282910325,309.9780991254316,Forward,short,Italy
2102,2102,Pass,Unsuccessful,False,False,False,,,,,41266940,SECOND_HALF,3326163,10757,210306.0,0.71187,0.514647,41266941.0,,0.750218,0.934241,,,Alessandro,Florenzi,3326.163,55.43605,51.014824000000004,98.095305,48.40716,54.037935,44.13447363290737,86.61273385025277,Side,long,Italy
1713,1713,Pass,Successful,False,False,False,,,,,41259760,SECOND_HALF,3334478,10758,210324.0,0.287239,0.133024,41259761.0,210333.0,0.023044,0.360471,,,Jiri,Pavlenka,3334.478,55.57463333333333,1.566992,37.849455,19.532252,13.96752,29.88473500320565,126.95242848552994,Backward,middle,Czech
1798,1798,Pass,Successful,False,False,False,,,,,41259767,SECOND_HALF,3338297,10758,210333.0,0.0192388,0.355419,41259768.0,210335.0,0.0625622,0.154147,,,Jan,Boril,3338.297,55.63828333333333,4.2542295999999995,16.185435000000002,1.3082384,37.318995,21.33790576472015,277.9358190229928,Side,middle,Czech
2322,2322,Pass,Successful,False,False,False,,,,,41259771,SECOND_HALF,3341495,10758,210335.0,0.019446,0.159115,41259772.0,210333.0,0.0159248,0.285091,,,David,Zima,3341.495,55.69158333333333,1.0828864,29.934555,1.3223280000000002,16.707075,13.229646988117656,91.03704522339774,Side,short,Czech
1800,1800,Pass,Unsuccessful,False,False,False,,,,,41259777,SECOND_HALF,3345743,10758,210333.0,0.0117074,0.211802,41259778.0,,0.0120705,0.219641,,,Jan,Boril,3345.743,55.76238333333333,0.820794,23.062305000000002,0.7961032,22.23921,0.8234652479793203,88.28178457088006,Side,short,Czech
1801,1801,Pass,Successful,False,False,False,,,,,41259802,SECOND_HALF,3371622,10758,210333.0,0.0,0.330824,41259803.0,210325.0,0.175871,0.483639,,,Jan,Boril,3371.622,56.1937,11.959228,50.782095,0.0,34.73652,20.01208663374734,53.30177905695547,Forward,middle,Czech
897,897,Pass,Unsuccessful,False,False,False,,,,,41259803,SECOND_HALF,3372876,10758,210325.0,0.175871,0.483639,41259804.0,,0.374698,0.628347,,,Lukas,Masopust,3372.876,56.2146,25.479464,65.976435,11.959228,50.782095,20.33874995006566,48.336655091673094,Forward,middle,Czech
665,665,Pass,Successful,False,False,False,,,,,41266979,SECOND_HALF,3375669,10757,210302.0,0.628364,0.372754,41266980.0,210307.0,0.563248,0.119082,,,Leonardo,Spinazzola,3375.669,56.26115,38.300864,12.50361,42.728752,39.13917,27.0010971750065,260.5614806152629,Side,middle,Italy
1078,1078,Pass,Successful,False,False,False,,,,,41266986,SECOND_HALF,3379577,10757,210307.0,0.601155,0.124156,41266987.0,210303.0,0.63612,0.219238,,,Gianluigi,Donnarumma,3379.577,56.326283333333336,43.25616,23.01999,40.87854,13.03638,10.262823466108145,76.60440655979966,Side,short,Italy
1317,1317,Pass,Successful,False,False,False,,,,,41266987,SECOND_HALF,3380526,10757,210303.0,0.63612,0.219238,41266988.0,210302.0,0.221775,0.195545,,,Jorginho,,3380.526,56.3421,15.0807,20.532225,43.25616,23.01999,28.285075939562635,185.04587126474377,Backward,middle,Italy
668,668,Pass,Successful,False,False,False,,,,,41267001,SECOND_HALF,3386478,10757,210302.0,0.142554,0.237577,41267002.0,210304.0,0.0717094,0.361831,,,Leonardo,Spinazzola,3386.478,56.4413,4.8762392000000006,37.992255,9.693672,24.945585,13.907668994889683,110.26647350271298,Side,short,Italy
784,784,Pass,Successful,False,False,False,,,,,41267017,SECOND_HALF,3389469,10757,210304.0,0.136536,0.26928,41267018.0,210303.0,0.261978,0.260658,,,Lorenzo,Insigne,3389.469,56.49115,17.814504,27.36909,9.284448,28.274400000000004,8.577962552916398,353.94177570969725,Forward,short,Italy
1320,1320,Pass,Successful,False,False,False,,,,,41267021,SECOND_HALF,3391040,10757,210303.0,0.266432,0.245915,41267022.0,210308.0,0.202228,0.138103,,,Jorginho,,3391.04,56.51733333333333,13.751503999999999,14.500815000000001,18.117376,25.821075,12.132976748843788,248.90992514266145,Side,short,Italy
1985,1985,Pass,Successful,False,False,False,,,,,41267028,SECOND_HALF,3392977,10757,210308.0,0.256034,0.0942742,41267029.0,210307.0,0.461565,0.0195397,,,Giorgio,Chiellini,3392.977,56.549616666666665,31.38642,2.0516685,17.410311999999998,9.898791000000001,16.028378781326275,330.68722989778496,Forward,middle,Italy
1080,1080,Pass,Successful,False,False,False,,,,,41267034,SECOND_HALF,3396015,10757,210307.0,0.493117,0.0388195,41267035.0,210309.0,0.694279,0.0287069,,,Gianluigi,Donnarumma,3396.015,56.60025,47.210972,3.0142245,33.531956,4.0760475,13.720165699130057,355.56136034338573,Forward,short,Italy
439,439,Pass,Successful,False,False,False,,,,,41267039,SECOND_HALF,3398291,10757,210309.0,0.712874,0.0323674,41267040.0,210308.0,0.138782,0.172445,,,Leonardo,Bonucci,3398.291,56.63818333333334,9.437176,18.106724999999997,48.475432,3.398577,41.71708342048183,159.35547613053654,Backward,long,Italy
1987,1987,Pass,Successful,False,False,False,,,,,41267044,SECOND_HALF,3405815,10757,210308.0,0.200382,0.335545,41267045.0,210303.0,0.342107,0.367403,,,Giorgio,Chiellini,3405.815,56.76358333333334,23.263276,38.577315,13.625976,35.232225,10.201332187420427,19.141798549285397,Forward,short,Italy
1322,1322,Pass,Successful,False,False,False,,,,,41267133,SECOND_HALF,3408117,10757,210303.0,0.309923,0.404693,41267134.0,210301.0,0.111367,0.471113,,,Jorginho,,3408.117,56.801950000000005,7.572956,49.466865,21.074764000000002,42.492765000000006,15.196607847768657,152.68225237169054,Backward,middle,Italy
1439,1439,Pass,Successful,False,False,False,,,,,41267061,SECOND_HALF,3414766,10757,210301.0,0.167241,0.502827,41267062.0,210308.0,0.221601,0.36428,,,Manuel,Locatelli,3414.766,56.91276666666667,15.068868,38.2494,11.372388,52.796835,15.009724496792904,284.25703763404067,Side,middle,Italy
1988,1988,Pass,Successful,False,False,False,,,,,41267062,SECOND_HALF,3415853,10757,210308.0,0.221601,0.36428,41267063.0,210309.0,0.523798,0.384647,,,Giorgio,Chiellini,3415.853,56.93088333333333,35.618263999999996,40.387935,15.068868,38.2494,20.66037288896405,5.94127175682371,Forward,middle,Italy
