,eventType,outcome,cross,keyPass,assist,subEventType,bodyPart,xG,eventTypes,eventId,eventPeriod,eventTime,teamId,playerId,x,y,relativeEvent_eventId,relativeEvent_playerId,relativeEvent_x,relativeEvent_y,ballPosition_x,ballPosition_y,playerName,playerLastName,time_sec,time_min
445,Pass,Successful,False,False,False,,,,,41267328,SECOND_HALF,3533478,10757,210309.0,0.556772,0.217834,41267329.0,210308.0,0.284843,0.263777,,,Leonardo,Bonucci,3533.478,58.8913
446,Pass Received,,,,,,,,,41267370,SECOND_HALF,3553868,10757,210309.0,0.54,0.395742,,,,,,,Leonardo,Bonucci,3553.868,59.23113333333333
447,Pass,Successful,False,False,False,,,,,41267374,SECOND_HALF,3556359,10757,210309.0,0.549295,0.404072,41267375.0,210303.0,0.442639,0.459459,,,Leonardo,Bonucci,3556.359,59.27265
448,Pass Received,,,,,,,,,41267380,SECOND_HALF,3561470,10757,210309.0,0.614688,0.40485,,,,,,,Leonardo,Bonucci,3561.47,59.35783333333333
449,Pass,Successful,False,False,False,,,,,41267387,SECOND_HALF,3562678,10757,210309.0,0.612666,0.419068,41267388.0,210301.0,0.606705,0.500021,,,Leonardo,Bonucci,3562.678,59.377966666666666
450,Pass Received,,,,,,,,,41267467,SECOND_HALF,3593224,10757,210309.0,0.292903,0.372844,,,,,,,Leonardo,Bonucci,3593.224,59.88706666666667
451,Pass,Successful,False,False,False,,,,,41267474,SECOND_HALF,3597103,10757,210309.0,0.398387,0.319633,41267475.0,210306.0,0.647559,0.416318,,,Leonardo,Bonucci,3597.103,59.95171666666667
452,Pass Received,,,,,,,,,41267893,SECOND_HALF,3702351,10757,210309.0,0.806965,0.0848584,,,,,,,Leonardo,Bonucci,3702.351,61.705850000000005
453,Pass,Successful,False,False,False,,,,,41267905,SECOND_HALF,3704570,10757,210309.0,0.799402,0.111878,41267906.0,210305.0,0.454454,0.401069,,,Leonardo,Bonucci,3704.57,61.74283333333334
454,Pass,Successful,False,False,False,,,,,41268185,SECOND_HALF,3828616,10757,210309.0,0.618649,0.404592,41268186.0,210306.0,0.81825,0.404058,,,Leonardo,Bonucci,3828.616,63.810266666666664
455,Pass Received,,,,,,,,,41268185,SECOND_HALF,3828616,10757,210309.0,0.618649,0.404592,41268186.0,210306.0,0.81825,0.404058,,,Leonardo,Bonucci,3828.616,63.810266666666664
456,Pass Received,,,,,,,,,41268217,SECOND_HALF,3850580,10757,210309.0,0.543281,0.149218,,,,,,,Leonardo,Bonucci,3850.58,64.17633333333333
457,Pass,Successful,False,False,False,,,,,41268228,SECOND_HALF,3856285,10757,210309.0,0.540753,0.251373,41268229.0,210323.0,0.290983,0.209925,,,Leonardo,Bonucci,3856.285,64.27141666666667
458,Pass,Successful,False,False,False,,,,,41268950,SECOND_HALF,3875630,10757,210309.0,0.665974,0.22626,41268951.0,210306.0,0.902379,0.264841,,,Leonardo,Bonucci,3875.63,64.59383333333334
459,Pass Received,,,,,,,,,41268950,SECOND_HALF,3875630,10757,210309.0,0.665974,0.22626,41268951.0,210306.0,0.902379,0.264841,,,Leonardo,Bonucci,3875.63,64.59383333333334
460,Duel,Unsuccessful,,,,Aerial,,,,41269045,SECOND_HALF,3907852,10757,210309.0,0.601896,0.445117,,,,,,,Leonardo,Bonucci,3907.852,65.13086666666666
461,Pass,Successful,False,False,False,,,,,41269289,SECOND_HALF,4047517,10757,210309.0,0.623932,0.249149,41269290.0,210323.0,0.277909,0.310114,,,Leonardo,Bonucci,4047.517,67.45861666666666
462,Pass Received,,,,,,,,,41269289,SECOND_HALF,4047517,10757,210309.0,0.623932,0.249149,41269290.0,210323.0,0.277909,0.310114,,,Leonardo,Bonucci,4047.517,67.45861666666666
463,Pass Received,,,,,,,,,41269670,SECOND_HALF,4166479,10757,210309.0,0.526175,0.461212,,,,,,,Leonardo,Bonucci,4166.479,69.44131666666667
464,Pass,Successful,False,False,False,,,,,41269674,SECOND_HALF,4167011,10757,210309.0,0.571439,0.454937,41269675.0,210311.0,0.603427,0.54644,,,Leonardo,Bonucci,4167.011,69.45018333333334
465,Pass Received,,,,,,,,,41269685,SECOND_HALF,4170274,10757,210309.0,0.582682,0.430052,,,,,,,Leonardo,Bonucci,4170.274,69.50456666666668
466,Pass,Successful,False,False,False,,,,,41269693,SECOND_HALF,4172093,10757,210309.0,0.585878,0.436855,41269694.0,210311.0,0.703796,0.47147,,,Leonardo,Bonucci,4172.093,69.53488333333333
467,Pass Received,,,,,,,,,41269695,SECOND_HALF,4173933,10757,210309.0,0.614554,0.429086,,,,,,,Leonardo,Bonucci,4173.933,69.56555
468,Pass,Successful,False,False,False,,,,,41269703,SECOND_HALF,4174870,10757,210309.0,0.617998,0.434551,41269704.0,210311.0,0.74525,0.430611,,,Leonardo,Bonucci,4174.87,69.58116666666666
469,Pass Received,,,,,,,,,41269725,SECOND_HALF,4192228,10757,210309.0,0.46257,0.274172,,,,,,,Leonardo,Bonucci,4192.228,69.87046666666667
470,Pass,Successful,False,False,False,,,,,41269731,SECOND_HALF,4194426,10757,210309.0,0.464456,0.293982,41269732.0,210323.0,0.210561,0.339056,,,Leonardo,Bonucci,4194.426,69.9071
471,Pass Received,,,,,,,,,41269817,SECOND_HALF,4219169,10757,210309.0,0.685431,0.40005,,,,,,,Leonardo,Bonucci,4219.169,70.31948333333334
472,Pass,Successful,False,False,False,,,,,41269821,SECOND_HALF,4220813,10757,210309.0,0.691503,0.416658,41269822.0,210311.0,0.832974,0.502112,,,Leonardo,Bonucci,4220.813,70.34688333333334
473,Pass Received,,,,,,,,,41269826,SECOND_HALF,4225766,10757,210309.0,0.683797,0.410628,,,,,,,Leonardo,Bonucci,4225.766,70.42943333333332
474,Pass,Successful,False,False,False,,,,,41269833,SECOND_HALF,4227161,10757,210309.0,0.700912,0.427108,41269834.0,210317.0,0.0334198,0.696855,,,Leonardo,Bonucci,4227.161,70.45268333333334
475,Pass Received,,,,,,,,,41269906,SECOND_HALF,4260422,10757,210309.0,0.543581,0.211642,,,,,,,Leonardo,Bonucci,4260.422,71.00703333333333
476,Pass,Successful,False,False,False,,,,,41269918,SECOND_HALF,4264886,10757,210309.0,0.54467,0.236103,41269919.0,210323.0,0.189696,0.213638,,,Leonardo,Bonucci,4264.886,71.08143333333334
477,Duel,Successful,,,,Ground,,,,41269937,SECOND_HALF,4277707,10757,210309.0,0.377274,0.0857969,,,,,,,Leonardo,Bonucci,4277.707,71.29511666666667
478,Intervention,,,,,,,,,41269937,SECOND_HALF,4277707,10757,210309.0,0.377274,0.0857969,,,,,,,Leonardo,Bonucci,4277.707,71.29511666666667
479,Pass Received,,,,,,,,,41270034,SECOND_HALF,4309783,10757,210309.0,0.51233,0.227876,,,,,,,Leonardo,Bonucci,4309.783,71.82971666666667
480,Pass,Successful,False,False,False,,,,,41270042,SECOND_HALF,4313144,10757,210309.0,0.527182,0.245961,41270043.0,210323.0,0.321744,0.307201,,,Leonardo,Bonucci,4313.144,71.88573333333333
481,Pass Received,,,,,,,,,41270093,SECOND_HALF,4336670,10757,210309.0,0.396388,0.395321,,,,,,,Leonardo,Bonucci,4336.67,72.27783333333333
482,Pass,Successful,False,False,False,,,,,41270095,SECOND_HALF,4337966,10757,210309.0,0.413519,0.405232,41270096.0,210319.0,0.460982,0.455588,,,Leonardo,Bonucci,4337.966,72.29943333333334
483,Pass Received,,,,,,,,,41270329,SECOND_HALF,4450592,10757,210309.0,0.548685,0.260633,,,,,,,Leonardo,Bonucci,4450.592,74.17653333333332
484,Pass,Successful,False,False,False,,,,,41270330,SECOND_HALF,4451978,10757,210309.0,0.546304,0.27029,41270331.0,210306.0,0.820123,0.345,,,Leonardo,Bonucci,4451.978,74.19963333333334
485,Pass,Successful,False,False,False,,,,,41270345,SECOND_HALF,4457627,10757,210309.0,0.468671,0.189066,41270346.0,210323.0,0.199945,0.231116,,,Leonardo,Bonucci,4457.627,74.29378333333334
486,Pass Received,,,,,,,,,41270345,SECOND_HALF,4457627,10757,210309.0,0.468671,0.189066,41270346.0,210323.0,0.199945,0.231116,,,Leonardo,Bonucci,4457.627,74.29378333333334
487,Pass Received,,,,,,,,,41270442,SECOND_HALF,4497583,10757,210309.0,0.413352,0.484503,,,,,,,Leonardo,Bonucci,4497.583,74.95971666666667
488,Pass,Unsuccessful,False,False,False,,,,,41270445,SECOND_HALF,4499469,10757,210309.0,0.42847,0.500849,41270446.0,,0.225743,1.0,,,Leonardo,Bonucci,4499.469,74.99115
489,Pass,Successful,False,False,False,,,,,41271345,SECOND_HALF,4889021,10757,210309.0,0.573199,0.195328,41271346.0,210306.0,0.790609,0.29008,,,Leonardo,Bonucci,4889.021,81.48368333333333
490,Pass Received,,,,,,,,,41271345,SECOND_HALF,4889021,10757,210309.0,0.573199,0.195328,41271346.0,210306.0,0.790609,0.29008,,,Leonardo,Bonucci,4889.021,81.48368333333333
491,Duel,Unsuccessful,,,,Aerial,,,,41271413,SECOND_HALF,4913548,10757,210309.0,0.49481,0.557468,,,,,,,Leonardo,Bonucci,4913.548,81.89246666666666
492,Pass,Successful,False,False,False,,,,,41271714,SECOND_HALF,4995818,10757,210309.0,0.573109,0.353043,41271715.0,210323.0,0.154341,0.432896,,,Leonardo,Bonucci,4995.818,83.26363333333333
493,Set Piece,,,,,Freekick,,,,41271714,SECOND_HALF,4995818,10757,210309.0,0.573109,0.353043,41271715.0,210323.0,0.154341,0.432896,,,Leonardo,Bonucci,4995.818,83.26363333333333
494,Intervention,,,,,,,,,41271738,SECOND_HALF,5006568,10757,210309.0,0.294896,0.232343,,,,,,,Leonardo,Bonucci,5006.568,83.4428
495,Pass,Successful,False,False,False,,,,,41273333,SECOND_HALF,5249548,10757,210309.0,0.58784,0.175979,41273334.0,210311.0,0.73475,0.348544,,,Leonardo,Bonucci,5249.548,87.49246666666666
496,Pass Received,,,,,,,,,41273333,SECOND_HALF,5249548,10757,210309.0,0.58784,0.175979,41273334.0,210311.0,0.73475,0.348544,,,Leonardo,Bonucci,5249.548,87.49246666666666
497,Pass Received,,,,,,,,,41273386,SECOND_HALF,5255822,10757,210309.0,0.830882,0.146205,,,,,,,Leonardo,Bonucci,5255.822,87.59703333333333
498,Pass,Successful,False,False,False,,,,,41273397,SECOND_HALF,5256626,10757,210309.0,0.801363,0.12815,41273398.0,210307.0,0.512529,0.0942823,,,Leonardo,Bonucci,5256.626,87.61043333333333
499,Pass,Successful,False,False,False,,,,,41273445,SECOND_HALF,5265487,10757,210309.0,0.816846,0.115132,41273446.0,210311.0,0.833644,0.337219,,,Leonardo,Bonucci,5265.487,87.75811666666667
500,Pass Received,,,,,,,,,41273445,SECOND_HALF,5265487,10757,210309.0,0.816846,0.115132,41273446.0,210311.0,0.833644,0.337219,,,Leonardo,Bonucci,5265.487,87.75811666666667
501,Intervention,,,,,,,,,41273528,SECOND_HALF,5276862,10757,210309.0,0.606373,0.0442694,,,,,,,Leonardo,Bonucci,5276.862,87.9477
502,Pass Received,,,,,,,,,41273670,SECOND_HALF,5306362,10757,210309.0,0.499073,0.349622,,,,,,,Leonardo,Bonucci,5306.362,88.43936666666667
503,Pass,Successful,False,False,False,,,,,41273683,SECOND_HALF,5307715,10757,210309.0,0.537545,0.365725,41273684.0,210312.0,0.803198,0.410492,,,Leonardo,Bonucci,5307.715,88.46191666666667
504,Pass,Successful,False,False,False,,,,,41254912,FIRST_HALF,9383,10757,210305.0,0.322532,0.516785,41254913.0,210302.0,0.121268,0.50475,,,Ciro,Immobile,9.383,0.15638333333333332
505,Pass Received,,,,,,,,,41254912,FIRST_HALF,9383,10757,210305.0,0.322532,0.516785,41254913.0,210302.0,0.121268,0.50475,,,Ciro,Immobile,9.383,0.15638333333333332
506,Intervention,,,,,,,,,41263608,FIRST_HALF,43387,10757,210305.0,0.286948,0.876377,,,,,,,Ciro,Immobile,43.387,0.7231166666666666
507,Pass Received,,,,,,,,,41255250,FIRST_HALF,261142,10757,210305.0,0.826001,0.976863,,,,,,,Ciro,Immobile,261.142,4.352366666666667
508,Pass,Successful,False,False,False,,,,,41255272,FIRST_HALF,263367,10757,210305.0,0.975724,0.928497,41255273.0,210310.0,0.903984,0.8702,,,Ciro,Immobile,263.367,4.38945
509,Pass Received,,,,,,,,,41255498,FIRST_HALF,456302,10757,210305.0,0.192921,0.902899,,,,,,,Ciro,Immobile,456.302,7.605033333333334
510,Pass,Successful,False,False,False,,,,,41255502,FIRST_HALF,457400,10757,210305.0,0.200692,0.893114,41255503.0,210301.0,0.310694,0.789529,,,Ciro,Immobile,457.4,7.623333333333333
511,Pass,Successful,False,False,False,,,,,41255608,FIRST_HALF,514787,10757,210305.0,0.436439,0.663254,41255609.0,210304.0,0.347808,0.634269,,,Ciro,Immobile,514.787,8.579783333333333
512,Pass Received,,,,,,,,,41255608,FIRST_HALF,514787,10757,210305.0,0.436439,0.663254,41255609.0,210304.0,0.347808,0.634269,,,Ciro,Immobile,514.787,8.579783333333333
513,Shot,Off Target,,,,,Left Foot,0.11364511339372609,,41255652,FIRST_HALF,533232,10757,210305.0,0.325072,0.922854,,,,,-0.0721928,1.54501,Ciro,Immobile,533.232,8.8872
514,Pass Received,,,,,,,,,41255652,FIRST_HALF,533232,10757,210305.0,0.325072,0.922854,,,,,-0.0721928,1.54501,Ciro,Immobile,533.232,8.8872
515,Duel,Successful,,,,Aerial,,,,41255756,FIRST_HALF,650729,10757,210305.0,0.230306,0.552053,,,,,,,Ciro,Immobile,650.729,10.845483333333334
516,Pass Received,,,,,,,,,41255756,FIRST_HALF,650729,10757,210305.0,0.230306,0.552053,,,,,,,Ciro,Immobile,650.729,10.845483333333334
517,Pass,Successful,False,False,False,,,,,41255764,FIRST_HALF,653802,10757,210305.0,0.179771,0.468094,41255765.0,210303.0,0.202528,0.334862,,,Ciro,Immobile,653.802,10.896700000000001
518,Pass Received,,,,,,,,,41255793,FIRST_HALF,673756,10757,210305.0,0.289319,0.398697,,,,,,,Ciro,Immobile,673.756,11.229266666666666
519,Foul,,,,,Foul,,,,41255799,FIRST_HALF,675315,10757,210305.0,0.246779,0.316708,,,,,,,Ciro,Immobile,675.315,11.25525
520,Pass,Unsuccessful,False,False,False,,,,,41255890,FIRST_HALF,784327,10757,210305.0,0.722144,0.788032,41255891.0,210310.0,0.778482,0.839526,,,Ciro,Immobile,784.327,13.072116666666666
521,Pass Received,,,,,,,,,41255890,FIRST_HALF,784327,10757,210305.0,0.722144,0.788032,41255891.0,210310.0,0.778482,0.839526,,,Ciro,Immobile,784.327,13.072116666666666
522,Duel,Successful,,,,Ground,,,,41256483,FIRST_HALF,1295207,10757,210305.0,0.330068,0.266539,,,,,,,Ciro,Immobile,1295.207,21.586783333333337
523,Recovery,,,,,,,,,41256483,FIRST_HALF,1295207,10757,210305.0,0.330068,0.266539,,,,,,,Ciro,Immobile,1295.207,21.586783333333337
524,Pass,Successful,False,False,False,,,,,41256497,FIRST_HALF,1295927,10757,210305.0,0.299861,0.249109,41256498.0,210304.0,0.23573,0.234782,,,Ciro,Immobile,1295.927,21.598783333333333
525,Recovery,,,,,,,,,41256625,FIRST_HALF,1337254,10757,210305.0,0.341642,0.940266,,,,,,,Ciro,Immobile,1337.254,22.287566666666667
526,Shot,Goal,,,,,Right Foot,0.17885582891771504,,41256639,FIRST_HALF,1338448,10757,210305.0,0.353196,0.937721,,,,,0.153008,0.172248,Ciro,Immobile,1338.448,22.307466666666667
527,Pass Received,,,,,,,,,41257637,FIRST_HALF,1555798,10757,210305.0,0.807184,0.285431,,,,,,,Ciro,Immobile,1555.798,25.929966666666665
528,Pass,Successful,False,False,False,,,,,41257647,FIRST_HALF,1556542,10757,210305.0,0.837856,0.275328,41257648.0,210303.0,0.777214,0.196179,,,Ciro,Immobile,1556.542,25.942366666666665
529,Pass,Unsuccessful,False,False,False,,,,,41257661,FIRST_HALF,1563314,10757,210305.0,0.656603,0.428499,41257662.0,,0.593621,0.527397,,,Ciro,Immobile,1563.314,26.055233333333334
530,Pass Received,,,,,,,,,41257661,FIRST_HALF,1563314,10757,210305.0,0.656603,0.428499,41257662.0,,0.593621,0.527397,,,Ciro,Immobile,1563.314,26.055233333333334
531,Shot,Off Target,,,,,Head,0.13873231012870796,,41257820,FIRST_HALF,1637988,10757,210305.0,0.396579,0.94472,,,,,-0.281307,0.172248,Ciro,Immobile,1637.988,27.2998
532,Pass Received,,,,,,,,,41257820,FIRST_HALF,1637988,10757,210305.0,0.396579,0.94472,,,,,-0.281307,0.172248,Ciro,Immobile,1637.988,27.2998
533,Pass,Unsuccessful,False,False,False,,,,,41258168,FIRST_HALF,1831564,10757,210305.0,0.312563,0.658182,41258169.0,,0.294144,0.541209,,,Ciro,Immobile,1831.564,30.52606666666667
534,Duel,Successful,,,,Aerial,,,,41258168,FIRST_HALF,1831564,10757,210305.0,0.312563,0.658182,41258169.0,,0.294144,0.541209,,,Ciro,Immobile,1831.564,30.52606666666667
535,Pass Received,,,,,,,,,41258168,FIRST_HALF,1831564,10757,210305.0,0.312563,0.658182,41258169.0,,0.294144,0.541209,,,Ciro,Immobile,1831.564,30.52606666666667
536,Ball Received,,,,,,,,,41258196,FIRST_HALF,1851448,10757,210305.0,0.753517,0.706499,,,,,,,Ciro,Immobile,1851.448,30.857466666666667
537,Pass,Successful,False,False,False,,,,,41258204,FIRST_HALF,1852814,10757,210305.0,0.779445,0.700721,41258205.0,210311.0,0.75156,0.634284,,,Ciro,Immobile,1852.814,30.880233333333333
538,Foul,,,,,Foul,,,,41258280,FIRST_HALF,1899881,10757,210305.0,0.657566,0.857163,,,,,,,Ciro,Immobile,1899.881,31.664683333333336
539,Pass,Unsuccessful,False,False,False,,,,,41258335,FIRST_HALF,2018300,10757,210305.0,0.300367,0.530355,41258336.0,210304.0,0.338033,0.507915,,,Ciro,Immobile,2018.3,33.638333333333335
540,Duel,Successful,,,,Aerial,,,,41258335,FIRST_HALF,2018300,10757,210305.0,0.300367,0.530355,41258336.0,210304.0,0.338033,0.507915,,,Ciro,Immobile,2018.3,33.638333333333335
541,Pass Received,,,,,,,,,41258335,FIRST_HALF,2018300,10757,210305.0,0.300367,0.530355,41258336.0,210304.0,0.338033,0.507915,,,Ciro,Immobile,2018.3,33.638333333333335
542,Pass Received,,,,,,,,,41258374,FIRST_HALF,2035353,10757,210305.0,0.307451,0.667077,,,,,,,Ciro,Immobile,2035.353,33.92255
543,Pass,Successful,False,False,False,,,,,41258383,FIRST_HALF,2035631,10757,210305.0,0.319362,0.660897,41258384.0,210303.0,0.258774,0.585436,,,Ciro,Immobile,2035.631,33.92718333333333
544,Pass,Successful,False,False,False,,,,,41258681,FIRST_HALF,2228445,10757,210305.0,0.489396,0.516741,41258682.0,210311.0,0.677661,0.480185,,,Ciro,Immobile,2228.445,37.140750000000004
545,Pass Received,,,,,,,,,41258681,FIRST_HALF,2228445,10757,210305.0,0.489396,0.516741,41258682.0,210311.0,0.677661,0.480185,,,Ciro,Immobile,2228.445,37.140750000000004
546,Pass Received,,,,,,,,,41258734,FIRST_HALF,2259415,10757,210305.0,0.351628,0.642644,,,,,,,Ciro,Immobile,2259.415,37.65691666666667
547,Pass,Successful,False,False,False,,,,,41258735,FIRST_HALF,2260569,10757,210305.0,0.361295,0.633179,41258736.0,210301.0,0.270231,0.63766,,,Ciro,Immobile,2260.569,37.67615
548,Pass Received,,,,,,,,,41258835,FIRST_HALF,2322471,10757,210305.0,0.377092,0.807777,,,,,,,Ciro,Immobile,2322.471,38.70785
549,Pass,Successful,False,True,False,,,,,41258861,FIRST_HALF,2323507,10757,210305.0,0.34523,0.835371,41258862.0,210304.0,0.330533,0.924607,,,Ciro,Immobile,2323.507,38.725116666666665
550,Pass,Successful,False,False,False,,,,,41258908,FIRST_HALF,2354689,10757,210305.0,0.109186,0.774834,41258909.0,210302.0,0.0287412,0.817873,,,Ciro,Immobile,2354.689,39.244816666666665
551,Pass Received,,,,,,,,,41258908,FIRST_HALF,2354689,10757,210305.0,0.109186,0.774834,41258909.0,210302.0,0.0287412,0.817873,,,Ciro,Immobile,2354.689,39.244816666666665
552,Pass Received,,,,,,,,,41259480,FIRST_HALF,2617425,10757,210305.0,0.675528,0.554934,,,,,,,Ciro,Immobile,2617.425,43.62375
553,Pass,Unsuccessful,False,False,False,,,,,41259488,FIRST_HALF,2618816,10757,210305.0,0.612984,0.545484,41259489.0,,0.341818,0.635823,,,Ciro,Immobile,2618.816,43.64693333333333
554,Duel,Successful,,,,Ground,,,,41259488,FIRST_HALF,2618816,10757,210305.0,0.612984,0.545484,41259489.0,,0.341818,0.635823,,,Ciro,Immobile,2618.816,43.64693333333333
555,Pass,Unsuccessful,False,False,False,,,,,41259732,FIRST_HALF,2805023,10757,210305.0,0.817618,0.66945,41259733.0,210310.0,0.876716,0.770847,,,Ciro,Immobile,2805.023,46.75038333333334
556,Pass Received,,,,,,,,,41259732,FIRST_HALF,2805023,10757,210305.0,0.817618,0.66945,41259733.0,210310.0,0.876716,0.770847,,,Ciro,Immobile,2805.023,46.75038333333334
557,Pass,Successful,False,False,False,,,,,41259797,SECOND_HALF,2701313,10757,210305.0,0.512962,0.500343,41259798.0,210303.0,0.486756,0.395428,,,Ciro,Immobile,2701.313,45.021883333333335
558,Pass,Unsuccessful,False,False,False,,,,,41259851,SECOND_HALF,2716225,10757,210305.0,0.181938,0.487557,41259852.0,210304.0,0.0562775,0.562145,,,Ciro,Immobile,2716.225,45.27041666666666
559,Pass Received,,,,,,,,,41259851,SECOND_HALF,2716225,10757,210305.0,0.181938,0.487557,41259852.0,210304.0,0.0562775,0.562145,,,Ciro,Immobile,2716.225,45.27041666666666
560,Pass,Successful,False,False,False,,,,,41263628,SECOND_HALF,2785365,10757,210305.0,0.718607,0.491222,41263629.0,210310.0,0.768098,0.448593,,,Ciro,Immobile,2785.365,46.42274999999999
561,Pass Received,,,,,,,,,41263628,SECOND_HALF,2785365,10757,210305.0,0.718607,0.491222,41263629.0,210310.0,0.768098,0.448593,,,Ciro,Immobile,2785.365,46.42274999999999
562,Take-On,Unsuccessful,,,,,,,,41263640,SECOND_HALF,2788653,10757,210305.0,0.708834,0.550146,,,,,,,Ciro,Immobile,2788.653,46.477549999999994
563,Recovery,,,,,,,,,41263640,SECOND_HALF,2788653,10757,210305.0,0.708834,0.550146,,,,,,,Ciro,Immobile,2788.653,46.477549999999994
564,Pass Received,,,,,,,,,41263701,SECOND_HALF,2869330,10757,210305.0,0.428082,0.402607,,,,,,,Ciro,Immobile,2869.33,47.82216666666667
565,Pass,Successful,False,False,False,,,,,41263715,SECOND_HALF,2872900,10757,210305.0,0.613085,0.309489,41263716.0,210306.0,0.893829,0.303912,,,Ciro,Immobile,2872.9,47.88166666666667
566,Pass Received,,,,,,,,,41266570,SECOND_HALF,3052325,10757,210305.0,0.0986472,0.745198,,,,,,,Ciro,Immobile,3052.325,50.87208333333333
567,Pass,Successful,False,False,False,,,,,41266574,SECOND_HALF,3053442,10757,210305.0,0.0790342,0.728472,41266575.0,210301.0,0.115358,0.674019,,,Ciro,Immobile,3053.442,50.8907
568,Pass,Unsuccessful,False,False,False,,,,,41267906,SECOND_HALF,3706506,10757,210305.0,0.454454,0.401069,41267907.0,,0.0,0.491614,,,Ciro,Immobile,3706.506,61.775099999999995
569,Duel,Successful,,,,Aerial,,,,41267906,SECOND_HALF,3706506,10757,210305.0,0.454454,0.401069,41267907.0,,0.0,0.491614,,,Ciro,Immobile,3706.506,61.775099999999995
570,Pass Received,,,,,,,,,41267906,SECOND_HALF,3706506,10757,210305.0,0.454454,0.401069,41267907.0,,0.0,0.491614,,,Ciro,Immobile,3706.506,61.775099999999995
571,Pass Received,,,,,,,,,41268142,SECOND_HALF,3817299,10757,210305.0,0.0632403,0.429972,,,,,,,Ciro,Immobile,3817.299,63.62165
572,Pass,Successful,False,False,False,,,,,41268156,SECOND_HALF,3817944,10757,210305.0,0.0543705,0.40366,41268157.0,210306.0,0.6216,0.368071,,,Ciro,Immobile,3817.944,63.6324
573,Pass Received,,,,,,,,,41269073,SECOND_HALF,3910927,10757,210305.0,0.472058,0.68003,,,,,,,Ciro,Immobile,3910.927,65.18211666666667
574,Pass,Successful,False,True,True,,,,,41269065,SECOND_HALF,3912038,10757,210305.0,0.463643,0.683618,41269066.0,210304.0,0.382767,0.872453,,,Ciro,Immobile,3912.038,65.20063333333333
575,Recovery,,,,,,,,,41269125,SECOND_HALF,3986305,10757,210305.0,0.392843,0.711179,,,,,,,Ciro,Immobile,3986.305,66.43841666666667
576,Duel,Unsuccessful,,,,Ground,,,,41269132,SECOND_HALF,3988460,10757,210305.0,0.410369,0.771973,,,,,,,Ciro,Immobile,3988.46,66.47433333333333
577,Pass,Successful,False,False,False,,,,,41269229,SECOND_HALF,4029891,10757,210305.0,0.11747,0.496352,41269230.0,210311.0,0.529269,0.379696,,,Ciro,Immobile,4029.891,67.16485
578,Pass Received,,,,,,,,,41269229,SECOND_HALF,4029891,10757,210305.0,0.11747,0.496352,41269230.0,210311.0,0.529269,0.379696,,,Ciro,Immobile,4029.891,67.16485
579,Recovery,,,,,,,,,41269323,SECOND_HALF,4061931,10757,210305.0,0.266924,0.687796,,,,,,,Ciro,Immobile,4061.931,67.69885000000001
580,Pass,Successful,False,False,False,,,,,41269335,SECOND_HALF,4063550,10757,210305.0,0.304653,0.733169,41269336.0,210311.0,0.478693,0.678594,,,Ciro,Immobile,4063.55,67.72583333333334
581,Pass Received,,,,,,,,,41269970,SECOND_HALF,4289555,10757,210305.0,0.17716,0.452381,,,,,,,Ciro,Immobile,4289.555,71.49258333333334
582,Foul Won,,,,,,,,,41269971,SECOND_HALF,4290459,10757,210305.0,0.113236,0.427767,,,,,,,Ciro,Immobile,4290.459,71.50765
583,Substitution,,,,,Off,,,,41260108,SECOND_HALF,4637799,10757,210305.0,0.5026,0.918007,,,,,,,Ciro,Immobile,4637.799,77.29665
584,Pass,Successful,False,False,False,,,,,41254913,FIRST_HALF,11101,10757,210302.0,0.121268,0.50475,41254914.0,210304.0,0.104267,0.518917,,,Leonardo,Spinazzola,11.101,0.1850166666666667
585,Pass Received,,,,,,,,,41254913,FIRST_HALF,11101,10757,210302.0,0.121268,0.50475,41254914.0,210304.0,0.104267,0.518917,,,Leonardo,Spinazzola,11.101,0.1850166666666667
586,Pass,Successful,False,False,False,,,,,41254982,FIRST_HALF,72166,10757,210302.0,0.0,0.379587,41254983.0,210301.0,0.02285,0.443459,,,Leonardo,Spinazzola,72.166,1.2027666666666665
587,Set Piece,,,,,Throw-In,,,,41254982,FIRST_HALF,72166,10757,210302.0,0.0,0.379587,41254983.0,210301.0,0.02285,0.443459,,,Leonardo,Spinazzola,72.166,1.2027666666666665
588,Pass Received,,,,,,,,,41254984,FIRST_HALF,73972,10757,210302.0,0.0193773,0.377371,,,,,,,Leonardo,Spinazzola,73.972,1.2328666666666666
589,Pass,Successful,False,False,False,,,,,41254992,FIRST_HALF,75548,10757,210302.0,0.062567,0.327398,41254993.0,210309.0,0.32408,0.227399,,,Leonardo,Spinazzola,75.548,1.2591333333333334
590,Recovery,,,,,,,,,41255131,FIRST_HALF,178105,10757,210302.0,0.389029,0.048166,,,,,,,Leonardo,Spinazzola,178.105,2.9684166666666667
591,Pass,Successful,False,False,False,,,,,41255137,FIRST_HALF,183707,10757,210302.0,0.129888,0.185016,41255138.0,210304.0,0.0267157,0.199525,,,Leonardo,Spinazzola,183.707,3.061783333333333
592,Intervention,,,,,,,,,41255324,FIRST_HALF,373137,10757,210302.0,0.0454318,0.0389489,,,,,,,Leonardo,Spinazzola,373.137,6.21895
593,Interception,,,,,,,,,41255489,FIRST_HALF,450565,10757,210302.0,0.254593,0.656297,,,,,,,Leonardo,Spinazzola,450.565,7.509416666666667
