,eventId,teamId_x,eventPeriod_x,startTime,endTime,eventType,outcome,cross,keyPass,assist,subEventType,bodyPart,xG,eventTypes,eventPeriod_y,eventTime,teamId_y,playerId,x,y,relativeEvent_eventId,relativeEvent_playerId,relativeEvent_x,relativeEvent_y,ballPosition_x,ballPosition_y,playerName,playerLastName,time_sec,time_min
195,41255245,10758,FIRST_HALF,314256,373137,Recovery,,,,,,,,,FIRST_HALF,314137,10758,210329.0,0.449622,0.534535,,,,,,,Vladimir,Darida,314.137,5.235616666666667
196,41255254,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,315064,10758,210329.0,0.491569,0.530983,41255255.0,210330.0,0.958564,0.673717,,,Vladimir,Darida,315.064,5.251066666666667
198,41255258,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,319354,10758,210330.0,0.990495,0.688875,41255259.0,210325.0,0.874719,0.73722,,,Vladimir,Coufal,319.354,5.322566666666666
200,41255260,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,322510,10758,210325.0,0.900824,0.714987,41255261.0,210331.0,0.860415,0.57274,,,Lukas,Masopust,322.51,5.375166666666667
202,41255264,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,324641,10758,210331.0,0.867071,0.578089,41255265.0,210327.0,0.729376,0.66042,,,Ondrej,Celustka,324.641,5.410683333333334
204,41255266,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,325830,10758,210327.0,0.721791,0.670187,41255267.0,210334.0,0.653565,0.683589,,,Alex,Kral,325.83,5.430499999999999
206,41255268,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,327756,10758,210334.0,0.566493,0.661532,41255269.0,210333.0,0.231728,0.577221,,,Antonin,Barak,327.756,5.462599999999999
207,41255268,10758,FIRST_HALF,314256,373137,Duel,Successful,,,,Ground,,,,FIRST_HALF,327756,10758,210334.0,0.566493,0.661532,41255269.0,210333.0,0.231728,0.577221,,,Antonin,Barak,327.756,5.462599999999999
209,41255276,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,330611,10758,210333.0,0.160579,0.575087,41255277.0,210334.0,0.107343,0.695984,,,Jan,Boril,330.611,5.510183333333333
211,41255281,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,334277,10758,210334.0,0.0147045,0.629717,41255282.0,210332.0,0.211287,0.416493,,,Antonin,Barak,334.277,5.571283333333333
213,41255284,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,339044,10758,210332.0,0.282936,0.410132,41255285.0,210334.0,0.0733039,0.452115,,,Jakub,Brabec,339.044,5.650733333333333
215,41255290,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,342578,10758,210334.0,0.18217,0.494874,41255291.0,210327.0,0.404179,0.503808,,,Antonin,Barak,342.578,5.709633333333333
216,41255291,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,344955,10758,210327.0,0.404179,0.503808,41255292.0,210330.0,0.95511,0.759948,,,Alex,Kral,344.955,5.74925
219,41255295,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,352070,10758,210330.0,0.854562,0.767661,41255296.0,210327.0,0.71384,0.738964,,,Vladimir,Coufal,352.07,5.8678333333333335
221,41255303,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,356286,10758,210327.0,0.817784,0.752347,41255304.0,210330.0,0.949262,0.698981,,,Alex,Kral,356.286,5.9381
223,41255349,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,359549,10758,210330.0,0.892924,0.678031,41255350.0,210329.0,0.578257,0.612055,,,Vladimir,Coufal,359.549,5.992483333333333
225,41255314,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,364557,10758,210329.0,0.535032,0.586672,41255315.0,210332.0,0.445657,0.473309,,,Vladimir,Darida,364.557,6.075950000000001
227,41255316,10758,FIRST_HALF,314256,373137,Pass,Successful,False,False,False,,,,,FIRST_HALF,367695,10758,210332.0,0.46966,0.494817,41255317.0,210325.0,0.995693,0.866283,,,Jakub,Brabec,367.695,6.1282499999999995
229,41255321,10758,FIRST_HALF,314256,373137,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,372673,10758,210325.0,0.969917,0.942054,41255322.0,,0.952554,0.954569,,,Lukas,Masopust,372.673,6.211216666666667
231,41255324,10758,FIRST_HALF,314256,373137,Intervention,,,,,,,,,FIRST_HALF,373137,10757,210302.0,0.0454318,0.0389489,,,,,,,Leonardo,Spinazzola,373.137,6.21895
232,41255334,10758,FIRST_HALF,374513,378408,Pass,Successful,False,False,False,,,,,FIRST_HALF,374513,10758,210325.0,0.966161,0.930723,41255335.0,210330.0,0.875734,0.826261,,,Lukas,Masopust,374.513,6.241883333333333
233,41255334,10758,FIRST_HALF,374513,378408,Duel,Successful,,,,Ground,,,,FIRST_HALF,374513,10758,210325.0,0.966161,0.930723,41255335.0,210330.0,0.875734,0.826261,,,Lukas,Masopust,374.513,6.241883333333333
234,41255334,10758,FIRST_HALF,374513,378408,Recovery,,,,,,,,,FIRST_HALF,374513,10758,210325.0,0.966161,0.930723,41255335.0,210330.0,0.875734,0.826261,,,Lukas,Masopust,374.513,6.241883333333333
235,41255335,10758,FIRST_HALF,374513,378408,Pass,Successful,True,True,False,,,,,FIRST_HALF,377342,10758,210330.0,0.875734,0.826261,41255336.0,210326.0,0.581313,0.906291,,,Vladimir,Coufal,377.342,6.289033333333333
237,41255336,10758,FIRST_HALF,374513,378408,Shot,Blocked,,,,,Head,0.06174346754456539,,FIRST_HALF,378408,10758,210326.0,0.581313,0.906291,,,,,,,Michael,Krmencik,378.408,6.3068
238,41255336,10758,FIRST_HALF,374513,378408,Duel,Successful,,,,Aerial,,,,FIRST_HALF,378408,10758,210326.0,0.581313,0.906291,,,,,,,Michael,Krmencik,378.408,6.3068
240,41255377,10758,FIRST_HALF,416208,420066,Pass,Successful,True,False,False,,,,,FIRST_HALF,416208,10758,210328.0,1.0,1.0,41255378.0,210332.0,0.319614,0.956819,,,Jakub,Jankto,416.208,6.936800000000001
241,41255377,10758,FIRST_HALF,416208,420066,Set Piece,,,,,Corner,,,,FIRST_HALF,416208,10758,210328.0,1.0,1.0,41255378.0,210332.0,0.319614,0.956819,,,Jakub,Jankto,416.208,6.936800000000001
242,41255378,10758,FIRST_HALF,416208,420066,Pass,Successful,False,True,False,,,,,FIRST_HALF,418461,10758,210332.0,0.319614,0.956819,41255379.0,210333.0,0.347897,0.855939,,,Jakub,Brabec,418.461,6.97435
243,41255378,10758,FIRST_HALF,416208,420066,Duel,Successful,,,,Aerial,,,,FIRST_HALF,418461,10758,210332.0,0.319614,0.956819,41255379.0,210333.0,0.347897,0.855939,,,Jakub,Brabec,418.461,6.97435
245,41255379,10758,FIRST_HALF,416208,420066,Shot,Blocked,,,,,Right Foot,0.05320225239130061,,FIRST_HALF,420066,10758,210333.0,0.347897,0.855939,,,,,,,Jan,Boril,420.066,7.001099999999999
247,41255384,10758,FIRST_HALF,424697,436222,Pass,Successful,False,False,False,,,,,FIRST_HALF,424697,10758,210325.0,0.0527308,0.611132,41255385.0,210324.0,0.285774,0.299734,,,Lukas,Masopust,424.697,7.078283333333333
248,41255384,10758,FIRST_HALF,424697,436222,Recovery,,,,,,,,,FIRST_HALF,424697,10758,210325.0,0.0527308,0.611132,41255385.0,210324.0,0.285774,0.299734,,,Lukas,Masopust,424.697,7.078283333333333
250,41255389,10758,FIRST_HALF,424697,436222,Pass,Successful,False,False,False,,,,,FIRST_HALF,431263,10758,210324.0,0.369297,0.320173,41255390.0,210330.0,0.364777,0.38918,,,Jiri,Pavlenka,431.263,7.187716666666666
252,41255394,10758,FIRST_HALF,424697,436222,Pass,Successful,False,False,False,,,,,FIRST_HALF,433710,10758,210330.0,0.387058,0.346324,41255395.0,210324.0,0.404769,0.222261,,,Vladimir,Coufal,433.71,7.2284999999999995
254,41255397,10758,FIRST_HALF,424697,436222,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,436222,10758,210324.0,0.370278,0.211231,41255398.0,,0.207702,0.534904,,,Jiri,Pavlenka,436.222,7.270366666666666
255,41255433,10757,FIRST_HALF,438969,444666,Pass,Successful,False,False,False,,,,,FIRST_HALF,438930,10757,210306.0,0.787812,0.465685,41255434.0,210303.0,0.679356,0.515425,,,Alessandro,Florenzi,438.93,7.3155
256,41255433,10757,FIRST_HALF,438969,444666,Recovery,,,,,,,,,FIRST_HALF,438930,10757,210306.0,0.787812,0.465685,41255434.0,210303.0,0.679356,0.515425,,,Alessandro,Florenzi,438.93,7.3155
258,41255455,10757,FIRST_HALF,438969,444666,Pass,Successful,False,False,False,,,,,FIRST_HALF,440405,10757,210303.0,0.675515,0.519543,41255456.0,210311.0,0.602162,0.637371,,,Jorginho,,440.405,7.340083333333333
259,41255456,10757,FIRST_HALF,438969,444666,Pass,Successful,False,False,False,,,,,FIRST_HALF,441756,10757,210311.0,0.602162,0.637371,41255457.0,210304.0,0.593257,0.853223,,,Nicolo,Barella,441.756,7.3626
261,41255457,10757,FIRST_HALF,438969,444666,Duel,Successful,,,,Ground,,,,FIRST_HALF,444009,10757,210304.0,0.593257,0.853223,,,,,,,Lorenzo,Insigne,444.009,7.40015
263,41255420,10757,FIRST_HALF,438969,444666,Duel,Successful,,,,Ground,,,,FIRST_HALF,444666,10758,210332.0,0.442796,0.120871,,,,,,,Jakub,Brabec,444.666,7.4111
264,41255420,10757,FIRST_HALF,438969,444666,Interception,,,,,,,,,FIRST_HALF,444666,10758,210332.0,0.442796,0.120871,,,,,,,Jakub,Brabec,444.666,7.4111
265,41255420,10758,FIRST_HALF,444666,450565,Duel,Successful,,,,Ground,,,,FIRST_HALF,444666,10758,210332.0,0.442796,0.120871,,,,,,,Jakub,Brabec,444.666,7.4111
266,41255420,10758,FIRST_HALF,444666,450565,Interception,,,,,,,,,FIRST_HALF,444666,10758,210332.0,0.442796,0.120871,,,,,,,Jakub,Brabec,444.666,7.4111
267,41255441,10758,FIRST_HALF,444666,450565,Pass,Successful,False,False,False,,,,,FIRST_HALF,446550,10758,210332.0,0.490263,0.133678,41255442.0,210329.0,0.634754,0.235831,,,Jakub,Brabec,446.55,7.4425
268,41255442,10758,FIRST_HALF,444666,450565,Take-On,Successful,,,,,,,,FIRST_HALF,447803,10758,210329.0,0.634754,0.235831,,,,,,,Vladimir,Darida,447.803,7.463383333333334
269,41255442,10758,FIRST_HALF,444666,450565,Duel,Successful,,,,Ground,,,,FIRST_HALF,447803,10758,210329.0,0.634754,0.235831,,,,,,,Vladimir,Darida,447.803,7.463383333333334
271,41255449,10758,FIRST_HALF,444666,450565,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,449879,10758,210329.0,0.726449,0.320496,41255450.0,,0.750729,0.336708,,,Vladimir,Darida,449.879,7.497983333333334
273,41255489,10758,FIRST_HALF,444666,450565,Interception,,,,,,,,,FIRST_HALF,450565,10757,210302.0,0.254593,0.656297,,,,,,,Leonardo,Spinazzola,450.565,7.509416666666667
274,41255489,10757,FIRST_HALF,450565,469990,Interception,,,,,,,,,FIRST_HALF,450565,10757,210302.0,0.254593,0.656297,,,,,,,Leonardo,Spinazzola,450.565,7.509416666666667
275,41255497,10757,FIRST_HALF,450565,469990,Pass,Successful,False,False,False,,,,,FIRST_HALF,454323,10757,210302.0,0.309339,0.818222,41255498.0,210305.0,0.192921,0.902899,,,Leonardo,Spinazzola,454.323,7.57205
277,41255502,10757,FIRST_HALF,450565,469990,Pass,Successful,False,False,False,,,,,FIRST_HALF,457400,10757,210305.0,0.200692,0.893114,41255503.0,210301.0,0.310694,0.789529,,,Ciro,Immobile,457.4,7.623333333333333
279,41255505,10757,FIRST_HALF,450565,469990,Pass,Successful,False,False,False,,,,,FIRST_HALF,459312,10757,210301.0,0.330618,0.78483,41255506.0,210311.0,0.568488,0.746263,,,Manuel,Locatelli,459.312,7.6552
281,41255509,10757,FIRST_HALF,450565,469990,Pass,Successful,False,False,False,,,,,FIRST_HALF,461566,10757,210311.0,0.612456,0.729767,41255510.0,210310.0,0.780405,0.81025,,,Nicolo,Barella,461.566,7.6927666666666665
283,41255518,10757,FIRST_HALF,450565,469990,Pass,Successful,False,False,False,,,,,FIRST_HALF,466295,10757,210310.0,0.62972,0.793936,41255519.0,210304.0,0.535281,0.874516,,,Domenico,Berardi,466.295,7.771583333333334
285,41255534,10757,FIRST_HALF,450565,469990,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,469519,10757,210304.0,0.485419,0.86441,41255535.0,,0.430334,0.882992,,,Lorenzo,Insigne,469.519,7.825316666666667
287,41255468,10757,FIRST_HALF,450565,469990,Intervention,,,,,,,,,FIRST_HALF,469837,10758,210331.0,0.543969,0.119377,,,,,,,Ondrej,Celustka,469.837,7.830616666666667
288,41255474,10758,FIRST_HALF,471617,475207,Duel,Successful,,,,Ground,,,,FIRST_HALF,471617,10758,210330.0,0.666138,0.161977,,,,,,,Vladimir,Coufal,471.617,7.860283333333333
289,41255474,10758,FIRST_HALF,471617,475207,Recovery,,,,,,,,,FIRST_HALF,471617,10758,210330.0,0.666138,0.161977,,,,,,,Vladimir,Coufal,471.617,7.860283333333333
290,41255491,10758,FIRST_HALF,471617,475207,Ball Received,,,,,,,,,FIRST_HALF,472854,10758,210328.0,0.724811,0.208864,,,,,,,Jakub,Jankto,472.854,7.8809
291,41255495,10758,FIRST_HALF,471617,475207,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,475207,10758,210328.0,0.742032,0.302083,41255496.0,,1.0,0.710565,,,Jakub,Jankto,475.207,7.920116666666667
292,41255551,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,483879,10757,210308.0,0.0,0.296317,41255552.0,210307.0,0.186666,0.0916561,,,Giorgio,Chiellini,483.879,8.06465
293,41255551,10757,FIRST_HALF,483879,533232,Set Piece,,,,,Throw-In,,,,FIRST_HALF,483879,10757,210308.0,0.0,0.296317,41255552.0,210307.0,0.186666,0.0916561,,,Giorgio,Chiellini,483.879,8.06465
295,41255559,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,488760,10757,210307.0,0.374222,0.157451,41255560.0,210309.0,0.555929,0.255643,,,Gianluigi,Donnarumma,488.76,8.145999999999999
297,41255561,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,493889,10757,210309.0,0.557893,0.341816,41255562.0,210311.0,0.729282,0.407965,,,Leonardo,Bonucci,493.889,8.231483333333333
299,41255569,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,496589,10757,210311.0,0.75678,0.4374,41255570.0,210306.0,0.971385,0.506692,,,Nicolo,Barella,496.589,8.276483333333333
301,41255571,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,499015,10757,210306.0,0.966542,0.509318,41255572.0,210311.0,0.865378,0.474924,,,Alessandro,Florenzi,499.015,8.316916666666666
303,41255579,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,503137,10757,210311.0,0.787692,0.449238,41255580.0,210309.0,0.657151,0.341031,,,Nicolo,Barella,503.137,8.385616666666667
305,41255586,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,506903,10757,210309.0,0.567145,0.387751,41255587.0,210308.0,0.253771,0.37734,,,Leonardo,Bonucci,506.903,8.448383333333334
307,41255593,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,509830,10757,210308.0,0.240588,0.378053,41255594.0,210309.0,0.535503,0.381605,,,Giorgio,Chiellini,509.83,8.497166666666667
309,41255606,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,512377,10757,210309.0,0.547078,0.424735,41255607.0,210304.0,0.314842,0.64155,,,Leonardo,Bonucci,512.377,8.539616666666666
310,41255607,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,513682,10757,210304.0,0.314842,0.64155,41255608.0,210305.0,0.436439,0.663254,,,Lorenzo,Insigne,513.682,8.561366666666666
312,41255608,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,514787,10757,210305.0,0.436439,0.663254,41255609.0,210304.0,0.347808,0.634269,,,Ciro,Immobile,514.787,8.579783333333333
315,41255660,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,516546,10757,210304.0,0.360353,0.63034,41255661.0,210301.0,0.249211,0.600439,,,Lorenzo,Insigne,516.546,8.609100000000002
317,41255616,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,518764,10757,210301.0,0.216892,0.621187,41255617.0,210302.0,0.0537258,0.674144,,,Manuel,Locatelli,518.764,8.646066666666666
319,41255621,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,520626,10757,210302.0,0.0377756,0.638153,41255622.0,210301.0,0.155727,0.580068,,,Leonardo,Spinazzola,520.626,8.6771
321,41255625,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,522721,10757,210301.0,0.185616,0.555763,41255626.0,210306.0,0.747088,0.534261,,,Manuel,Locatelli,522.721,8.712016666666667
323,41255631,10757,FIRST_HALF,483879,533232,Pass,Successful,False,False,False,,,,,FIRST_HALF,528265,10757,210306.0,0.778699,0.642163,41255632.0,210304.0,0.403255,0.714793,,,Alessandro,Florenzi,528.265,8.804416666666667
325,41255651,10757,FIRST_HALF,483879,533232,Pass,Successful,False,True,False,,,,,FIRST_HALF,530921,10757,210304.0,0.46655,0.710112,41255652.0,210305.0,0.325072,0.922854,,,Lorenzo,Insigne,530.921,8.848683333333334
326,41255652,10757,FIRST_HALF,483879,533232,Shot,Off Target,,,,,Left Foot,0.11364511339372609,,FIRST_HALF,533232,10757,210305.0,0.325072,0.922854,,,,,-0.0721928,1.54501,Ciro,Immobile,533.232,8.8872
328,41255543,10758,FIRST_HALF,560808,563647,Pass,Unsuccessful,False,False,False,,,,,FIRST_HALF,560808,10758,210324.0,0.507731,0.0506878,41255544.0,210326.0,0.474144,0.614865,,,Jiri,Pavlenka,560.808,9.3468
329,41255543,10758,FIRST_HALF,560808,563647,Set Piece,,,,,Goal Kick,,,,FIRST_HALF,560808,10758,210324.0,0.507731,0.0506878,41255544.0,210326.0,0.474144,0.614865,,,Jiri,Pavlenka,560.808,9.3468
330,41255679,10758,FIRST_HALF,560808,563647,Duel,Successful,,,,Aerial,,,,FIRST_HALF,563647,10757,210308.0,0.517948,0.384225,,,,,,,Giorgio,Chiellini,563.647,9.394116666666667
331,41255679,10758,FIRST_HALF,560808,563647,Intervention,,,,,,,,,FIRST_HALF,563647,10757,210308.0,0.517948,0.384225,,,,,,,Giorgio,Chiellini,563.647,9.394116666666667
332,41255686,10757,FIRST_HALF,565475,602670,Pass,Successful,False,False,False,,,,,FIRST_HALF,565475,10757,210303.0,0.600359,0.403188,41255687.0,210306.0,0.822052,0.337799,,,Jorginho,,565.475,9.424583333333334
333,41255686,10757,FIRST_HALF,565475,602670,Recovery,,,,,,,,,FIRST_HALF,565475,10757,210303.0,0.600359,0.403188,41255687.0,210306.0,0.822052,0.337799,,,Jorginho,,565.475,9.424583333333334
334,41255687,10757,FIRST_HALF,565475,602670,Pass,Successful,False,False,False,,,,,FIRST_HALF,567534,10757,210306.0,0.822052,0.337799,41255688.0,210307.0,0.560124,0.0491663,,,Alessandro,Florenzi,567.534,9.4589
337,41255690,10757,FIRST_HALF,565475,602670,Pass,Successful,False,False,False,,,,,FIRST_HALF,572164,10757,210307.0,0.570779,0.0667655,41255691.0,210302.0,0.0985618,0.329698,,,Gianluigi,Donnarumma,572.164,9.536066666666667
339,41255693,10757,FIRST_HALF,565475,602670,Pass,Successful,False,False,False,,,,,FIRST_HALF,578835,10757,210302.0,0.0675811,0.539438,41255694.0,210304.0,0.0211779,0.549203,,,Leonardo,Spinazzola,578.835,9.647250000000001
341,41255705,10757,FIRST_HALF,565475,602670,Pass,Successful,False,False,False,,,,,FIRST_HALF,583250,10757,210304.0,0.169336,0.482514,41255706.0,210308.0,0.210068,0.426065,,,Lorenzo,Insigne,583.25,9.720833333333333
342,41255706,10757,FIRST_HALF,565475,602670,Pass,Successful,False,False,False,,,,,FIRST_HALF,584261,10757,210308.0,0.210068,0.426065,41255707.0,210304.0,0.086299,0.50762,,,Giorgio,Chiellini,584.261,9.737683333333333
345,41255709,10757,FIRST_HALF,565475,602670,Pass,Successful,False,False,False,,,,,FIRST_HALF,588068,10757,210304.0,0.1579,0.473338,41255710.0,210308.0,0.211552,0.338844,,,Lorenzo,Insigne,588.068,9.801133333333333
347,41255722,10757,FIRST_HALF,565475,602670,Pause,,,,,,,,,FIRST_HALF,602670,10757,210308.0,0.369129,0.466861,,,,,,,Giorgio,Chiellini,602.67,10.0445
348,41255740,10757,FIRST_HALF,633995,675315,Ball Received,,,,,,,,,FIRST_HALF,633995,10757,210301.0,0.338578,0.424866,,,,,,,Manuel,Locatelli,633.995,10.566583333333334
349,41255743,10757,FIRST_HALF,633995,675315,Pass,Successful,False,False,False,,,,,FIRST_HALF,635100,10757,210301.0,0.352113,0.415334,41255744.0,210309.0,0.500817,0.344766,,,Manuel,Locatelli,635.1,10.585
350,41255744,10757,FIRST_HALF,633995,675315,Pass,Successful,False,False,False,,,,,FIRST_HALF,636293,10757,210309.0,0.500817,0.344766,41255745.0,210303.0,0.306463,0.331554,,,Leonardo,Bonucci,636.293,10.604883333333333
353,41255749,10757,FIRST_HALF,633995,675315,Pass,Successful,False,False,False,,,,,FIRST_HALF,641210,10757,210303.0,0.362057,0.305067,41255750.0,210307.0,0.464508,0.0982838,,,Jorginho,,641.21,10.686833333333334
355,41255755,10757,FIRST_HALF,633995,675315,Pass,Successful,False,False,False,,,,,FIRST_HALF,647166,10757,210307.0,0.451503,0.10991,41255756.0,210305.0,0.230306,0.552053,,,Gianluigi,Donnarumma,647.166,10.786100000000001
356,41255756,10757,FIRST_HALF,633995,675315,Duel,Successful,,,,Aerial,,,,FIRST_HALF,650729,10757,210305.0,0.230306,0.552053,,,,,,,Ciro,Immobile,650.729,10.845483333333334
358,41255764,10757,FIRST_HALF,633995,675315,Pass,Successful,False,False,False,,,,,FIRST_HALF,653802,10757,210305.0,0.179771,0.468094,41255765.0,210303.0,0.202528,0.334862,,,Ciro,Immobile,653.802,10.896700000000001
360,41255767,10757,FIRST_HALF,633995,675315,Pass,Successful,False,False,False,,,,,FIRST_HALF,656979,10757,210303.0,0.302285,0.338525,41255768.0,210309.0,0.579492,0.297199,,,Jorginho,,656.979,10.94965
362,41255778,10757,FIRST_HALF,633995,675315,Pass,Successful,False,False,False,,,,,FIRST_HALF,659427,10757,210309.0,0.558729,0.288921,41255779.0,210303.0,0.365518,0.290653,,,Leonardo,Bonucci,659.427,10.990450000000001
364,41255784,10757,FIRST_HALF,633995,675315,Pass,Successful,False,False,False,,,,,FIRST_HALF,662723,10757,210303.0,0.383148,0.288385,41255785.0,210309.0,0.639636,0.252825,,,Jorginho,,662.723,11.045383333333332
