,id,players,ball,ball_x,ball_y
5072,5323,"5923,2872;5396,1050;5422,4188;6783,1958;8574,4439;5847,6277;2152,3803;4275,3357;4472,5472;6964,6564;8013,5440;9659,3656;6200,2454;5030,3861;6626,4060;6550,5894;7733,5254;7489,2495;8412,4126;8361,4696;7430,6034;5838,4858","8225,4891",8225,4891
5073,5324,"5939,2875;5406,1055;5437,4192;6797,1966;8597,4437;5847,6270;2156,3801;4288,3363;4479,5470;6969,6553;8035,5432;9667,3655;6211,2457;5039,3861;6643,4061;6560,5888;7748,5246;7505,2498;8436,4131;8379,4703;7438,6026;5851,4858","8271,4858",8271,4858
5074,5325,"5954,2878;5417,1060;5451,4197;6810,1973;8620,4436;5848,6263;2160,3798;4302,3369;4487,5467;6975,6542;8057,5422;9675,3653;6222,2460;5047,3860;6660,4062;6570,5884;7762,5238;7520,2502;8458,4136;8397,4709;7445,6019;5865,4858","8316,4825",8316,4825
5075,5326,"5969,2881;5426,1065;5466,4202;6823,1980;8643,4434;5849,6257;2164,3795;4316,3374;4496,5464;6980,6531;8077,5412;9684,3652;6231,2464;5054,3860;6675,4064;6579,5879;7774,5231;7535,2505;8480,4141;8415,4715;7453,6011;5879,4858","8361,4794",8361,4794
5076,5327,"5983,2884;5436,1071;5479,4208;6836,1990;8664,4432;5851,6250;2168,3793;4331,3378;4505,5461;6984,6519;8096,5402;9692,3651;6239,2469;5062,3860;6691,4066;6589,5873;7785,5224;7550,2507;8502,4146;8431,4723;7461,6002;5892,4858","8404,4763",8404,4763
5077,5328,"5998,2888;5444,1077;5493,4215;6848,1999;8685,4431;5853,6242;2172,3791;4345,3383;4514,5458;6989,6507;8115,5390;9700,3650;6245,2475;5069,3859;6707,4069;6598,5867;7795,5219;7565,2511;8523,4151;8446,4732;7469,5993;5904,4857","8446,4732",8446,4732
5078,5329,"6012,2891;5453,1082;5507,4223;6859,2009;8705,4430;5856,6234;2177,3789;4359,3387;4522,5454;6993,6494;8135,5377;9708,3649;6249,2483;5077,3857;6724,4071;6608,5861;7803,5214;7579,2514;8543,4157;8459,4743;7477,5984;5916,4858","8459,4743",8459,4743
5079,5330,"6025,2896;5461,1087;5522,4230;6872,2018;8724,4428;5860,6226;2181,3787;4374,3392;4531,5451;6997,6480;8154,5363;9716,3647;6251,2491;5085,3855;6741,4074;6617,5855;7811,5210;7592,2519;8562,4163;8471,4756;7485,5973;5928,4858","8471,4756",8471,4756
5080,5331,"6038,2900;5468,1093;5538,4237;6884,2027;8743,4427;5864,6218;2186,3786;4388,3398;4538,5448;7001,6465;8171,5349;9724,3646;6253,2498;5093,3853;6758,4077;6627,5848;7818,5205;7605,2522;8581,4168;8484,4768;7493,5962;5940,4859","8484,4768",8484,4768
5081,5332,"6051,2904;5474,1098;5553,4242;6895,2036;8759,4425;5869,6210;2190,3785;4401,3404;4546,5444;7006,6449;8189,5335;9733,3644;6254,2506;5100,3851;6774,4079;6638,5842;7824,5202;7619,2526;8600,4173;8496,4781;7501,5951;5952,4859","8496,4781",8496,4781
5082,5333,"6064,2910;5480,1103;5568,4248;6907,2044;8773,4422;5874,6203;2195,3784;4415,3411;4554,5441;7010,6433;8205,5319;9741,3643;6254,2512;5108,3849;6790,4082;6647,5837;7830,5199;7633,2530;8618,4178;8508,4794;7509,5941;5965,4860","8508,4794",8508,4794
5083,5334,"6078,2915;5486,1109;5582,4255;6919,2052;8787,4421;5879,6195;2199,3784;4429,3419;4562,5437;7015,6417;8222,5303;9749,3642;6254,2515;5116,3847;6806,4086;6657,5833;7835,5196;7646,2533;8635,4183;8518,4808;7516,5930;5977,4861","8518,4808",8518,4808
5084,5335,"6091,2919;5491,1116;5596,4262;6930,2061;8799,4420;5885,6188;2204,3783;4443,3426;4570,5433;7019,6402;8239,5286;9758,3641;6252,2519;5123,3844;6821,4091;6666,5829;7839,5194;7660,2535;8652,4188;8529,4820;7525,5919;5990,4862","8529,4820",8529,4820
5085,5336,"6105,2923;5496,1123;5609,4270;6940,2070;8810,4420;5892,6180;2209,3782;4457,3432;4580,5429;7024,6386;8256,5268;9766,3640;6251,2522;5130,3842;6836,4095;6675,5826;7842,5193;7673,2537;8667,4194;8541,4830;7533,5909;6002,4863","8541,4830",8541,4830
5086,5337,"6118,2926;5501,1131;5623,4278;6950,2080;8822,4420;5899,6172;2213,3781;4471,3438;4589,5425;7028,6372;8272,5252;9775,3638;6248,2526;5136,3840;6851,4099;6683,5824;7845,5191;7686,2539;8682,4200;8554,4841;7542,5898;6014,4864","8554,4841",8554,4841
5087,5338,"6130,2930;5505,1138;5637,4286;6959,2090;8832,4420;5906,6163;2218,3781;4485,3443;4599,5421;7032,6357;8288,5238;9785,3636;6245,2530;5142,3838;6866,4104;6691,5820;7849,5190;7698,2541;8696,4205;8567,4852;7552,5888;6025,4866","8567,4852",8567,4852
5088,5339,"6142,2935;5509,1146;5651,4295;6970,2099;8842,4420;5914,6155;2222,3780;4500,3448;4608,5418;7037,6341;8305,5223;9795,3633;6242,2534;5148,3836;6882,4109;6700,5817;7852,5188;7710,2543;8710,4210;8577,4866;7561,5878;6036,4867","8577,4866",8577,4866
5089,5340,"6153,2941;5512,1154;5665,4302;6980,2108;8852,4420;5922,6146;2226,3779;4513,3454;4617,5415;7043,6324;8322,5209;9805,3630;6237,2539;5154,3834;6897,4113;6709,5813;7856,5186;7722,2545;8724,4214;8585,4883;7571,5869;6046,4869","8585,4883",8585,4883
5090,5341,"6165,2946;5514,1162;5680,4308;6990,2117;8862,4420;5930,6138;2231,3779;4526,3461;4626,5411;7048,6308;8338,5196;9814,3628;6232,2544;5160,3832;6912,4117;6718,5809;7859,5184;7734,2546;8738,4219;8593,4900;7581,5860;6057,4871","8593,4900",8593,4900
5091,5342,"6177,2950;5517,1168;5694,4314;7000,2127;8872,4420;5938,6130;2236,3778;4540,3469;4635,5407;7054,6291;8354,5184;9824,3625;6226,2548;5166,3831;6927,4121;6727,5806;7862,5182;7747,2548;8751,4224;8601,4916;7591,5852;6069,4873","8601,4916",8601,4916
5092,5343,"6190,2953;5520,1174;5708,4321;7009,2136;8881,4420;5947,6123;2240,3778;4554,3476;4644,5403;7061,6276;8369,5175;9834,3623;6220,2551;5172,3830;6941,4126;6736,5803;7865,5181;7760,2549;8764,4230;8611,4932;7602,5845;6081,4875","8611,4932",8611,4932
5093,5344,"6202,2957;5522,1181;5721,4328;7018,2147;8889,4419;5955,6117;2245,3777;4568,3483;4654,5399;7067,6261;8382,5169;9844,3621;6215,2553;5179,3829;6954,4132;6744,5800;7868,5180;7772,2550;8776,4235;8621,4946;7612,5838;6093,4877","8621,4946",8621,4946
5094,5345,"6214,2961;5525,1188;5734,4335;7027,2158;8897,4418;5964,6110;2250,3776;4582,3489;4664,5394;7072,6248;8395,5165;9854,3619;6209,2555;5185,3828;6968,4137;6752,5797;7871,5179;7784,2550;8788,4240;8631,4960;7623,5832;6104,4878","8631,4960",8631,4960
5095,5346,"6226,2966;5527,1195;5747,4343;7035,2170;8904,4416;5973,6103;2254,3775;4596,3494;4675,5390;7078,6235;8408,5162;9864,3616;6202,2556;5191,3828;6982,4142;6760,5794;7874,5179;7795,2552;8799,4246;8640,4976;7634,5826;6116,4880","8640,4976",8640,4976
5096,5347,"6236,2972;5529,1203;5761,4351;7044,2181;8912,4416;5983,6097;2259,3774;4610,3500;4686,5386;7084,6221;8422,5160;9873,3615;6196,2557;5197,3828;6996,4147;6768,5791;7876,5180;7805,2552;8809,4252;8648,4994;7646,5821;6126,4881","8648,4994",8648,4994
5097,5348,"6246,2979;5530,1212;5775,4357;7053,2191;8920,4416;5993,6090;2263,3773;4624,3506;4696,5381;7091,6206;8437,5159;9883,3613;6189,2559;5203,3827;7011,4151;6775,5787;7878,5180;7816,2553;8819,4259;8657,5011;7658,5816;6136,4883","8657,5011",8657,5011
5098,5349,"6256,2985;5531,1221;5790,4363;7061,2201;8927,4416;6004,6085;2268,3771;4637,3512;4707,5376;7098,6190;8452,5158;9892,3611;6182,2562;5208,3827;7025,4156;6783,5783;7880,5182;7828,2554;8829,4266;8667,5028;7671,5811;6147,4885","8667,5028",8667,5028
5099,5350,"6266,2992;5532,1230;5804,4369;7069,2211;8935,4415;6014,6079;2272,3769;4650,3519;4717,5371;7106,6174;8466,5159;9903,3608;6174,2564;5213,3827;7039,4160;6790,5779;7883,5183;7839,2555;8838,4272;8678,5045;7685,5807;6157,4887","8678,5045",8678,5045
5100,5351,"6276,2999;5532,1239;5818,4376;7078,2220;8941,4414;6024,6075;2276,3768;4663,3527;4727,5366;7114,6158;8480,5160;9913,3606;6166,2566;5218,3827;7052,4166;6798,5775;7885,5184;7850,2555;8848,4278;8686,5064;7700,5802;6167,4888","8686,5064",8686,5064
5101,5352,"6286,3005;5532,1248;5831,4384;7086,2230;8948,4413;6035,6070;2280,3766;4676,3535;4737,5361;7122,6143;8493,5162;9922,3605;6158,2568;5223,3826;7065,4171;6806,5772;7887,5185;7861,2555;8857,4283;8694,5084;7715,5798;6178,4890","8694,5084",8694,5084
5102,5353,"6296,3011;5533,1256;5844,4393;7092,2242;8954,4412;6045,6065;2284,3764;4690,3543;4748,5355;7131,6129;8506,5164;9931,3604;6149,2569;5229,3825;7078,4177;6814,5769;7889,5186;7872,2555;8865,4288;8700,5106;7729,5795;6189,4892","8700,5106",8700,5106
5103,5354,"6306,3017;5533,1262;5856,4402;7099,2253;8959,4411;6057,6060;2288,3763;4704,3550;4760,5350;7141,6115;8517,5169;9940,3604;6141,2570;5234,3823;7090,4184;6822,5767;7891,5188;7883,2555;8873,4292;8708,5127;7744,5792;6200,4894","8708,5127",8708,5127
5104,5355,"6315,3024;5533,1269;5869,4412;7105,2264;8963,4409;6069,6055;2293,3762;4717,3556;4771,5346;7153,6100;8528,5174;9948,3603;6133,2570;5240,3820;7103,4190;6829,5765;7894,5189;7893,2556;8881,4297;8718,5146;7757,5791;6211,4897","8718,5146",8718,5146
5105,5356,"6324,3032;5533,1276;5882,4422;7112,2273;8966,4408;6081,6051;2296,3759;4731,3562;4783,5343;7165,6087;8540,5179;9958,3602;6125,2571;5246,3818;7116,4197;6836,5763;7897,5190;7903,2556;8888,4300;8729,5166;7771,5791;6221,4900","8729,5166",8729,5166
5106,5357,"6331,3040;5533,1282;5895,4431;7120,2281;8969,4408;6093,6047;2300,3757;4744,3568;4794,5340;7177,6073;8552,5184;9967,3601;6117,2571;5252,3815;7129,4202;6842,5761;7900,5192;7912,2556;8896,4304;8736,5188;7784,5792;6230,4903","8736,5188",8736,5188
5107,5358,"6339,3049;5532,1290;5908,4438;7127,2291;8971,4407;6105,6043;2304,3756;4757,3576;4805,5337;7190,6060;8565,5190;9976,3601;6109,2572;5257,3812;7142,4207;6849,5760;7904,5193;7921,2557;8903,4306;8743,5211;7798,5794;6239,4907","8743,5211",8743,5211
5108,5359,"6347,3057;5532,1297;5921,4446;7133,2300;8973,4407;6117,6039;2309,3755;4769,3584;4816,5333;7204,6046;8577,5196;9984,3600;6102,2572;5263,3810;7155,4212;6855,5759;7906,5195;7931,2556;8911,4308;8750,5235;7811,5797;6247,4910","8750,5235",8750,5235
5109,5360,"6356,3063;5531,1304;5933,4455;7140,2309;8974,4408;6129,6036;2313,3754;4781,3593;4827,5330;7219,6033;8588,5203;9993,3599;6095,2572;5267,3808;7168,4217;6861,5758;7909,5198;7941,2556;8918,4310;8758,5259;7824,5802;6255,4914","8758,5259",8758,5259
5110,5361,"6365,3070;5530,1310;5944,4465;7145,2319;8975,4409;6140,6032;2318,3754;4793,3602;4838,5326;7236,6020;8598,5212;10000,3598;6087,2572;5273,3806;7180,4222;6868,5757;7911,5202;7951,2557;8924,4312;8768,5280;7836,5808;6264,4917","8768,5280",8768,5280
5111,5362,"6374,3076;5530,1318;5956,4475;7150,2330;8976,4410;6152,6029;2322,3753;4806,3610;4849,5323;7253,6009;8606,5221;10008,3598;6080,2572;5278,3804;7191,4228;6875,5757;7913,5206;7960,2557;8929,4315;8778,5301;7848,5816;6273,4921","8778,5301",8778,5301
5112,5363,"6383,3083;5529,1325;5966,4485;7155,2342;8976,4412;6164,6025;2327,3754;4819,3618;4861,5320;7271,6000;8614,5231;10016,3597;6072,2571;5283,3803;7202,4234;6882,5757;7916,5210;7969,2559;8934,4318;8784,5327;7858,5826;6282,4924","8784,5327",8784,5327
5113,5364,"6391,3091;5528,1333;5978,4495;7160,2353;8977,4412;6177,6022;2332,3754;4831,3624;4873,5318;7289,5992;8621,5241;10024,3596;6064,2571;5288,3801;7214,4239;6889,5757;7919,5214;7978,2560;8937,4321;8788,5354;7868,5836;6291,4927","8788,5354",8788,5354
5114,5365,"6399,3099;5528,1339;5990,4505;7166,2364;8978,4413;6190,6019;2337,3755;4844,3631;4884,5316;7307,5984;8628,5253;10032,3596;6056,2571;5293,3800;7227,4244;6895,5758;7922,5218;7985,2563;8940,4324;8791,5382;7878,5848;6299,4931","8791,5382",8791,5382
5115,5366,"6406,3108;5527,1345;6002,4512;7171,2375;8979,4413;6203,6017;2342,3756;4857,3637;4896,5314;7326,5978;8633,5266;10039,3596;6049,2570;5297,3798;7240,4248;6901,5759;7925,5222;7993,2565;8944,4326;8794,5410;7887,5859;6307,4935","8794,5410",8794,5410
5116,5367,"6413,3118;5527,1351;6014,4521;7176,2385;8979,4414;6216,6015;2346,3757;4869,3645;4907,5312;7344,5973;8638,5280;10048,3595;6041,2570;5302,3797;7252,4253;6907,5760;7929,5226;7999,2568;8948,4327;8799,5437;7897,5871;6315,4938","8799,5437",8799,5437
5117,5368,"6420,3127;5526,1356;6026,4529;7182,2395;8980,4414;6228,6014;2351,3757;4881,3653;4919,5310;7362,5970;8641,5295;10055,3595;6034,2570;5307,3796;7263,4258;6913,5762;7933,5230;8006,2571;8952,4328;8804,5462;7907,5883;6321,4942","8804,5462",8804,5462
5118,5369,"6428,3135;5526,1362;6037,4539;7186,2405;8980,4414;6241,6012;2356,3758;4892,3662;4929,5308;7378,5970;8646,5310;10064,3595;6027,2571;5312,3796;7274,4264;6918,5764;7936,5235;8013,2573;8955,4330;8807,5488;7916,5895;6327,4946","8807,5488",8807,5488
5119,5370,"6435,3143;5525,1368;6047,4550;7190,2416;8980,4415;6253,6010;2361,3758;4903,3672;4939,5306;7395,5971;8650,5325;10072,3594;6020,2572;5316,3796;7285,4270;6923,5765;7938,5241;8019,2575;8957,4332;8808,5514;7927,5907;6334,4949","8808,5514",8808,5514
5120,5371,"6443,3150;5525,1374;6058,4561;7194,2428;8980,4415;6267,6008;2365,3759;4915,3682;4950,5304;7413,5972;8655,5338;10079,3595;6014,2574;5321,3796;7295,4277;6929,5768;7940,5248;8026,2577;8959,4334;8809,5541;7937,5919;6340,4952","8809,5541",8809,5541
5121,5372,"6450,3158;5524,1381;6068,4572;7197,2441;8980,4415;6280,6007;2370,3760;4926,3690;4960,5302;7431,5973;8657,5354;10087,3596;6007,2575;5325,3797;7305,4284;6934,5770;7941,5255;8032,2580;8960,4336;8811,5565;7948,5931;6347,4955","8811,5565",8811,5565
5122,5373,"6457,3166;5523,1388;6079,4583;7201,2451;8979,4416;6294,6006;2375,3760;4938,3697;4971,5300;7450,5975;8657,5370;10094,3597;6000,2576;5330,3797;7315,4291;6940,5772;7941,5263;8037,2582;8961,4336;8815,5587;7957,5944;6354,4957","8815,5587",8815,5587
5123,5374,"6463,3175;5522,1395;6090,4593;7205,2462;8978,4416;6308,6005;2380,3761;4949,3703;4982,5300;7469,5976;8656,5389;10102,3598;5993,2577;5334,3797;7326,4297;6946,5775;7942,5271;8042,2584;8962,4337;8819,5609;7965,5958;6361,4960","8819,5609",8819,5609
5124,5375,"6468,3185;5521,1403;6100,4604;7209,2472;8976,4416;6321,6004;2385,3761;4960,3709;4993,5299;7487,5979;8656,5407;10109,3599;5986,2579;5338,3797;7336,4303;6952,5777;7944,5277;8046,2586;8963,4336;8820,5632;7973,5972;6369,4964","8820,5632",8820,5632
5125,5376,"6472,3195;5520,1411;6111,4615;7212,2482;8974,4416;6335,6004;2389,3762;4971,3716;5004,5298;7505,5983;8656,5424;10115,3600;5979,2581;5342,3797;7346,4310;6958,5780;7945,5284;8050,2588;8964,4334;8819,5657;7982,5985;6375,4968","8819,5657",8819,5657
5126,5377,"6478,3204;5519,1417;6122,4627;7216,2492;8972,4416;6348,6003;2394,3763;4981,3724;5015,5297;7522,5987;8656,5441;10120,3602;5973,2582;5346,3797;7356,4317;6964,5783;7947,5290;8054,2589;8966,4331;8818,5683;7991,5998;6381,4974","8818,5683",8818,5683
5127,5378,"6483,3213;5518,1423;6132,4639;7218,2503;8970,4416;6361,6002;2399,3763;4991,3733;5026,5297;7540,5992;8656,5458;10124,3604;5966,2584;5350,3796;7365,4324;6970,5785;7949,5295;8057,2590;8968,4328;8819,5706;8000,6009;6387,4980","8819,5706",8819,5706
5128,5379,"6489,3220;5516,1429;6142,4652;7220,2514;8968,4416;6374,6001;2404,3764;5000,3743;5036,5296;7559,5996;8654,5476;10127,3607;5960,2586;5354,3796;7373,4332;6976,5788;7950,5301;8061,2590;8969,4324;8822,5727;8009,6021;6392,4986","8822,5727",8822,5727
5129,5380,"6495,3228;5515,1434;6152,4666;7222,2526;8965,4416;6388,6001;2409,3765;5009,3752;5047,5296;7578,6002;8651,5495;10130,3609;5953,2588;5357,3795;7380,4341;6982,5790;7951,5307;8064,2589;8970,4321;8826,5746;8016,6033;6396,4993","8814,5713",8814,5713
5130,5381,"6500,3236;5513,1440;6163,4679;7224,2537;8962,4416;6402,6000;2413,3765;5018,3761;5057,5296;7596,6009;8648,5514;10132,3612;5947,2590;5361,3794;7387,4350;6987,5793;7952,5312;8068,2588;8970,4318;8831,5763;8022,6045;6401,4999","8765,5733",8765,5733
5131,5382,"6505,3245;5512,1446;6175,4690;7226,2547;8959,4416;6416,6000;2418,3766;5027,3769;5067,5296;7615,6016;8644,5534;10134,3614;5941,2592;5364,3794;7395,4358;6993,5795;7952,5318;8071,2587;8970,4316;8836,5781;8027,6056;6406,5005","8718,5753",8718,5753
5132,5383,"6509,3255;5510,1453;6187,4701;7228,2557;8956,4415;6430,6000;2423,3767;5037,3776;5076,5296;7634,6023;8638,5553;10136,3616;5935,2593;5368,3794;7404,4365;6998,5798;7951,5323;8073,2587;8969,4314;8839,5800;8033,6066;6411,5011","8673,5772",8673,5772
5133,5384,"6513,3265;5508,1460;6199,4712;7230,2567;8954,4415;6444,6001;2427,3769;5046,3782;5085,5296;7653,6030;8631,5573;10138,3618;5929,2593;5372,3794;7412,4373;7004,5800;7951,5329;8075,2586;8969,4311;8842,5820;8040,6074;6416,5016","8628,5791",8628,5791
5134,5385,"6517,3276;5506,1468;6211,4724;7232,2577;8951,4415;6458,6001;2432,3771;5054,3789;5094,5296;7671,6036;8624,5593;10141,3619;5924,2593;5375,3793;7419,4381;7010,5803;7952,5333;8077,2585;8968,4308;8845,5840;8047,6080;6421,5021","8585,5809",8585,5809
5135,5386,"6521,3286;5504,1476;6223,4736;7234,2586;8948,4415;6472,6001;2436,3773;5063,3796;5103,5295;7688,6042;8615,5613;10143,3620;5918,2592;5378,3794;7426,4389;7016,5805;7953,5337;8078,2584;8966,4306;8848,5860;8054,6085;6426,5026","8544,5827",8544,5827
5136,5387,"6526,3296;5501,1484;6233,4750;7235,2597;8945,4415;6485,6001;2440,3776;5071,3805;5112,5295;7705,6048;8608,5631;10145,3621;5912,2592;5381,3795;7432,4398;7023,5807;7954,5340;8079,2584;8965,4303;8851,5881;8060,6090;6430,5032","8504,5843",8504,5843
5137,5388,"6530,3304;5499,1494;6244,4765;7235,2608;8941,4415;6499,6001;2444,3778;5078,3815;5120,5294;7722,6053;8601,5648;10147,3621;5906,2592;5383,3797;7438,4408;7030,5810;7957,5343;8079,2583;8962,4302;8854,5902;8067,6093;6434,5038","8465,5860",8465,5860
5138,5389,"6535,3312;5496,1502;6255,4779;7235,2620;8937,4416;6513,6000;2448,3780;5086,3825;5129,5294;7740,6056;8593,5665;10149,3622;5900,2592;5386,3799;7442,4418;7036,5812;7959,5345;8079,2583;8959,4301;8859,5923;8073,6095;6438,5044","8428,5875",8428,5875
5139,5390,"6539,3321;5493,1510;6267,4793;7236,2630;8934,4416;6527,6000;2452,3783;5094,3835;5137,5294;7757,6058;8584,5681;10152,3622;5893,2593;5388,3802;7447,4428;7042,5816;7962,5347;8079,2582;8955,4301;8866,5942;8079,6095;6441,5050","8392,5890",8392,5890
5140,5391,"6543,3330;5491,1516;6279,4804;7237,2639;8930,4416;6542,6000;2456,3786;5101,3844;5145,5295;7775,6059;8574,5698;10154,3622;5886,2593;5389,3805;7452,4438;7047,5819;7966,5349;8078,2582;8950,4301;8874,5961;8086,6094;6443,5056","8357,5905",8357,5905
5141,5392,"6546,3340;5488,1523;6291,4815;7239,2648;8927,4416;6556,6001;2460,3789;5109,3852;5152,5296;7793,6059;8562,5715;10157,3621;5880,2593;5391,3809;7457,4447;7052,5823;7970,5351;8077,2581;8945,4301;8882,5980;8091,6093;6446,5062","8324,5919",8324,5919
5142,5393,"6549,3350;5485,1530;6302,4825;7240,2656;8922,4416;6570,6001;2464,3791;5117,3858;5159,5297;7809,6057;8550,5732;10160,3621;5874,2593;5393,3813;7463,4455;7057,5828;7973,5354;8076,2579;8939,4301;8889,5999;8096,6093;6449,5067","8292,5932",8292,5932
5143,5394,"6552,3360;5483,1538;6314,4835;7241,2665;8918,4416;6584,6001;2468,3795;5125,3864;5166,5297;7825,6056;8537,5747;10162,3620;5868,2594;5395,3817;7468,4464;7062,5832;7977,5357;8075,2577;8933,4301;8895,6019;8101,6091;6451,5072","8262,5945",8262,5945
5144,5395,"6555,3370;5479,1546;6326,4845;7242,2675;8914,4417;6597,6002;2472,3798;5133,3871;5172,5299;7840,6051;8525,5761;10164,3619;5861,2594;5397,3821;7472,4472;7067,5837;7980,5360;8074,2575;8927,4301;8901,6039;8104,6091;6454,5076","8233,5957",8233,5957
5145,5396,"6558,3378;5476,1555;6336,4856;7242,2686;8909,4417;6610,6003;2476,3801;5140,3877;5178,5300;7855,6046;8514,5773;10165,3619;5855,2595;5399,3825;7476,4482;7072,5842;7984,5364;8073,2573;8921,4302;8905,6060;8107,6092;6458,5080","8206,5969",8206,5969
5146,5397,"6562,3386;5473,1564;6346,4868;7242,2698;8904,4418;6623,6005;2481,3805;5147,3884;5185,5301;7869,6040;8502,5784;10167,3618;5848,2596;5400,3829;7478,4493;7079,5847;7987,5367;8071,2571;8914,4302;8909,6081;8109,6093;6461,5084","8180,5980",8180,5980
5147,5398,"6566,3394;5469,1573;6355,4881;7242,2709;8898,4419;6637,6006;2485,3808;5154,3892;5191,5302;7882,6032;8489,5794;10168,3618;5841,2596;5402,3833;7479,4504;7085,5851;7989,5372;8070,2569;8907,4302;8914,6102;8111,6096;6464,5090","8159,5957",8159,5957
5148,5399,"6570,3402;5466,1580;6365,4892;7243,2720;8893,4420;6650,6008;2489,3811;5161,3899;5198,5303;7895,6024;8476,5804;10168,3618;5833,2598;5403,3837;7481,4514;7091,5855;7989,5376;8068,2567;8900,4302;8918,6122;8112,6100;6467,5096","8139,5929",8139,5929
5149,5400,"6573,3411;5462,1587;6374,4903;7243,2730;8888,4420;6664,6011;2493,3814;5167,3906;5205,5305;7906,6016;8463,5813;10168,3618;5825,2600;5405,3841;7483,4523;7097,5858;7989,5380;8066,2565;8893,4302;8924,6140;8112,6104;6469,5104","8120,5902",8120,5902
5150,5401,"6577,3420;5459,1595;6383,4915;7244,2740;8882,4421;6677,6013;2497,3815;5174,3912;5212,5306;7917,6006;8447,5822;10168,3619;5818,2602;5406,3844;7486,4531;7103,5860;7989,5385;8065,2562;8886,4302;8930,6156;8112,6109;6471,5113","8100,5875",8100,5875
5151,5402,"6580,3431;5455,1602;6392,4927;7245,2748;8877,4421;6691,6015;2501,3817;5180,3917;5219,5308;7928,5994;8431,5830;10167,3619;5810,2603;5407,3847;7489,4539;7109,5861;7987,5389;8063,2559;8878,4302;8937,6172;8112,6113;6474,5121","8081,5848",8081,5848
5152,5403,"6583,3441;5452,1610;6400,4938;7246,2757;8872,4421;6705,6015;2505,3819;5186,3921;5225,5310;7938,5983;8416,5836;10166,3620;5803,2605;5408,3849;7492,4546;7115,5861;7984,5394;8062,2556;8869,4302;8943,6187;8111,6118;6476,5130","8062,5822",8062,5822
5153,5404,"6586,3451;5448,1619;6407,4950;7247,2766;8867,4420;6718,6015;2509,3821;5192,3924;5231,5311;7945,5971;8401,5841;10165,3620;5796,2606;5409,3850;7495,4552;7122,5859;7981,5397;8061,2551;8860,4302;8949,6202;8110,6124;6478,5138","8043,5796",8043,5796
5154,5405,"6590,3460;5444,1628;6413,4962;7247,2776;8861,4420;6732,6014;2513,3823;5197,3929;5238,5312;7952,5959;8387,5844;10164,3621;5789,2607;5410,3851;7497,4560;7129,5857;7976,5402;8061,2546;8852,4301;8955,6217;8109,6130;6480,5145","8024,5770",8024,5770
5155,5406,"6594,3468;5440,1638;6419,4974;7247,2788;8854,4420;6745,6014;2517,3824;5202,3933;5244,5312;7956,5948;8373,5846;10163,3622;5783,2608;5411,3852;7499,4568;7137,5853;7970,5406;8060,2541;8844,4301;8961,6229;8107,6137;6482,5151","8006,5744",8006,5744
5156,5407,"6598,3476;5436,1648;6424,4985;7246,2799;8848,4421;6758,6013;2521,3827;5206,3938;5250,5313;7959,5938;8359,5848;10162,3622;5776,2610;5412,3853;7501,4576;7145,5847;7963,5410;8059,2536;8836,4300;8967,6241;8105,6145;6484,5157","7988,5718",7988,5718
5157,5408,"6601,3485;5432,1658;6428,4996;7246,2809;8841,4422;6772,6011;2525,3829;5211,3943;5256,5314;7961,5928;8344,5850;10161,3622;5769,2611;5413,3853;7502,4584;7154,5841;7955,5414;8058,2531;8829,4299;8974,6250;8103,6152;6487,5163","7969,5693",7969,5693
5158,5409,"6604,3495;5428,1667;6432,5007;7246,2817;8835,4422;6785,6009;2529,3830;5214,3949;5261,5314;7962,5918;8329,5852;10159,3622;5762,2613;5413,3853;7504,4590;7162,5834;7945,5416;8057,2526;8822,4297;8982,6259;8101,6159;6489,5169","7951,5668",7951,5668
5159,5410,"6607,3505;5424,1675;6435,5017;7245,2826;8829,4423;6799,6006;2533,3832;5218,3954;5267,5313;7963,5908;8313,5854;10158,3622;5754,2614;5414,3853;7505,4596;7171,5826;7934,5419;8056,2521;8815,4296;8988,6268;8098,6165;6491,5175","7934,5643",7934,5643
5160,5411,"6609,3516;5420,1685;6438,5027;7244,2834;8823,4423;6812,6001;2537,3834;5221,3960;5273,5313;7963,5896;8297,5855;10156,3622;5746,2614;5414,3853;7507,4600;7179,5818;7923,5421;8054,2517;8809,4293;8993,6278;8097,6170;6492,5182","7916,5619",7916,5619
5161,5412,"6611,3527;5416,1695;6440,5037;7244,2843;8817,4423;6826,5995;2540,3835;5224,3964;5279,5311;7964,5883;8282,5855;10155,3622;5739,2615;5414,3853;7510,4603;7187,5810;7911,5421;8052,2512;8802,4291;8998,6287;8094,6174;6493,5190","7899,5595",7899,5595
5162,5413,"6613,3537;5412,1705;6442,5047;7242,2852;8811,4423;6839,5989;2544,3837;5226,3968;5285,5309;7963,5869;8268,5853;10154,3621;5731,2617;5414,3853;7513,4606;7194,5802;7901,5418;8050,2508;8795,4289;9003,6296;8090,6178;6494,5197","7881,5571",7881,5571
5163,5414,"6616,3545;5408,1716;6443,5056;7240,2862;8805,4424;6851,5981;2547,3838;5228,3972;5291,5307;7962,5855;8253,5850;10152,3620;5723,2620;5414,3853;7515,4608;7202,5794;7889,5414;8048,2504;8788,4287;9008,6304;8085,6181;6495,5204","7864,5547",7864,5547
